FILENAME,CLASS,LABEL
Galaxy10_DECals-dataset-01042,0,2
Galaxy10_DECals-dataset-01044,0,2
Galaxy10_DECals-dataset-01045,0,2
Galaxy10_DECals-dataset-01046,0,2
Galaxy10_DECals-dataset-01047,0,2
Galaxy10_DECals-dataset-01048,0,1
Galaxy10_DECals-dataset-01049,0,2
Galaxy10_DECals-dataset-01051,0,2
Galaxy10_DECals-dataset-01053,0,2
Galaxy10_DECals-dataset-01054,0,1
Galaxy10_DECals-dataset-01055,0,2
Galaxy10_DECals-dataset-01057,0,2
Galaxy10_DECals-dataset-01060,0,2
Galaxy10_DECals-dataset-01061,0,2
Galaxy10_DECals-dataset-01062,0,2
Galaxy10_DECals-dataset-01063,0,2
Galaxy10_DECals-dataset-01064,0,2
Galaxy10_DECals-dataset-01065,0,1
Galaxy10_DECals-dataset-01066,0,2
Galaxy10_DECals-dataset-01067,0,2
Galaxy10_DECals-dataset-01068,0,2
Galaxy10_DECals-dataset-01069,0,1
Galaxy10_DECals-dataset-01070,0,2
Galaxy10_DECals-dataset-01071,0,3
Galaxy10_DECals-dataset-01072,0,1
Galaxy10_DECals-dataset-01075,0,2
Galaxy10_DECals-dataset-01076,0,2
Galaxy10_DECals-dataset-01077,0,2
Galaxy10_DECals-dataset-01078,0,2
Galaxy10_DECals-dataset-01079,0,3
Galaxy10_DECals-dataset-01080,0,1
Galaxy10_DECals-dataset-02380,0,1
Galaxy10_DECals-dataset-02383,0,2
Galaxy10_DECals-dataset-02386,0,1
Galaxy10_DECals-dataset-02388,0,2
Galaxy10_DECals-dataset-02389,0,2
Galaxy10_DECals-dataset-02390,0,1
Galaxy10_DECals-dataset-02392,0,2
Galaxy10_DECals-dataset-02396,0,2
Galaxy10_DECals-dataset-02397,0,2
Galaxy10_DECals-dataset-02399,0,2
Galaxy10_DECals-dataset-02400,0,2
Galaxy10_DECals-dataset-02404,0,1
Galaxy10_DECals-dataset-02406,0,1
Galaxy10_DECals-dataset-02407,0,2
Galaxy10_DECals-dataset-02408,0,2
Galaxy10_DECals-dataset-02411,0,2
Galaxy10_DECals-dataset-02412,0,2
Galaxy10_DECals-dataset-02414,0,1
Galaxy10_DECals-dataset-02415,0,2
Galaxy10_DECals-dataset-02416,0,2
Galaxy10_DECals-dataset-02419,0,1
Galaxy10_DECals-dataset-02420,0,2
Galaxy10_DECals-dataset-02429,0,2
Galaxy10_DECals-dataset-02431,0,2
Galaxy10_DECals-dataset-02433,0,1
Galaxy10_DECals-dataset-02438,0,1
Galaxy10_DECals-dataset-02440,0,2
Galaxy10_DECals-dataset-02447,0,1
Galaxy10_DECals-dataset-02448,0,1
Galaxy10_DECals-dataset-02452,0,1
Galaxy10_DECals-dataset-02454,0,1
Galaxy10_DECals-dataset-02456,0,2
Galaxy10_DECals-dataset-02458,0,2
Galaxy10_DECals-dataset-02460,0,2
Galaxy10_DECals-dataset-02463,0,1
Galaxy10_DECals-dataset-02466,0,1
Galaxy10_DECals-dataset-02467,0,2
Galaxy10_DECals-dataset-02468,0,1
Galaxy10_DECals-dataset-02472,0,2
Galaxy10_DECals-dataset-02474,0,2
Galaxy10_DECals-dataset-02475,0,2
Galaxy10_DECals-dataset-02476,0,2
Galaxy10_DECals-dataset-02478,0,1
Galaxy10_DECals-dataset-02483,0,1
Galaxy10_DECals-dataset-02485,0,2
Galaxy10_DECals-dataset-02486,0,1
Galaxy10_DECals-dataset-02488,0,2
Galaxy10_DECals-dataset-02489,0,2
Galaxy10_DECals-dataset-02490,0,3
Galaxy10_DECals-dataset-02494,0,2
Galaxy10_DECals-dataset-02496,0,3
Galaxy10_DECals-dataset-02497,0,2
Galaxy10_DECals-dataset-02498,0,1
Galaxy10_DECals-dataset-02499,0,1
Galaxy10_DECals-dataset-02503,0,1
Galaxy10_DECals-dataset-02511,0,2
Galaxy10_DECals-dataset-02513,0,2
Galaxy10_DECals-dataset-02516,0,2
Galaxy10_DECals-dataset-02517,0,2
Galaxy10_DECals-dataset-02518,0,2
Galaxy10_DECals-dataset-02519,0,2
Galaxy10_DECals-dataset-02522,0,2
Galaxy10_DECals-dataset-02525,0,2
Galaxy10_DECals-dataset-02526,0,2
Galaxy10_DECals-dataset-02527,0,1
Galaxy10_DECals-dataset-02530,0,2
Galaxy10_DECals-dataset-02537,0,2
Galaxy10_DECals-dataset-02540,0,1
Galaxy10_DECals-dataset-02542,0,1
Galaxy10_DECals-dataset-02543,0,1
Galaxy10_DECals-dataset-02558,0,1
Galaxy10_DECals-dataset-02559,0,1
Galaxy10_DECals-dataset-02560,0,2
Galaxy10_DECals-dataset-02563,0,1
Galaxy10_DECals-dataset-02566,0,2
Galaxy10_DECals-dataset-02571,0,2
Galaxy10_DECals-dataset-02573,0,2
Galaxy10_DECals-dataset-02574,0,2
Galaxy10_DECals-dataset-02579,0,2
Galaxy10_DECals-dataset-02582,0,2
Galaxy10_DECals-dataset-02583,0,3
Galaxy10_DECals-dataset-02585,0,2
Galaxy10_DECals-dataset-02586,0,1
Galaxy10_DECals-dataset-02587,0,1
Galaxy10_DECals-dataset-02588,0,1
Galaxy10_DECals-dataset-02589,0,2
Galaxy10_DECals-dataset-02591,0,1
Galaxy10_DECals-dataset-02592,0,2
Galaxy10_DECals-dataset-02595,0,2
Galaxy10_DECals-dataset-02597,0,3
Galaxy10_DECals-dataset-02600,0,1
Galaxy10_DECals-dataset-02606,0,2
Galaxy10_DECals-dataset-02607,0,1
Galaxy10_DECals-dataset-02608,0,2
Galaxy10_DECals-dataset-02610,0,2
Galaxy10_DECals-dataset-02618,0,1
Galaxy10_DECals-dataset-02621,0,2
Galaxy10_DECals-dataset-02622,0,2
Galaxy10_DECals-dataset-02638,0,1
Galaxy10_DECals-dataset-02642,0,1
Galaxy10_DECals-dataset-02645,0,2
Galaxy10_DECals-dataset-02653,0,2
Galaxy10_DECals-dataset-02655,0,2
Galaxy10_DECals-dataset-02667,0,1
Galaxy10_DECals-dataset-02672,0,1
Galaxy10_DECals-dataset-02673,0,2
Galaxy10_DECals-dataset-02674,0,3
Galaxy10_DECals-dataset-02687,0,2
Galaxy10_DECals-dataset-02689,0,2
Galaxy10_DECals-dataset-02694,0,2
Galaxy10_DECals-dataset-02701,0,2
Galaxy10_DECals-dataset-02704,0,2
Galaxy10_DECals-dataset-02706,0,1
Galaxy10_DECals-dataset-02713,0,1
Galaxy10_DECals-dataset-02714,0,1
Galaxy10_DECals-dataset-02715,0,1
Galaxy10_DECals-dataset-02720,0,2
Galaxy10_DECals-dataset-02726,0,2
Galaxy10_DECals-dataset-02727,0,2
Galaxy10_DECals-dataset-02728,0,2
Galaxy10_DECals-dataset-02729,0,2
Galaxy10_DECals-dataset-02730,0,2
Galaxy10_DECals-dataset-02731,0,2
Galaxy10_DECals-dataset-02736,0,1
Galaxy10_DECals-dataset-02739,0,2
Galaxy10_DECals-dataset-02741,0,2
Galaxy10_DECals-dataset-02742,0,2
Galaxy10_DECals-dataset-02744,0,2
Galaxy10_DECals-dataset-02745,0,2
Galaxy10_DECals-dataset-02749,0,2
Galaxy10_DECals-dataset-02752,0,2
Galaxy10_DECals-dataset-02753,0,2
Galaxy10_DECals-dataset-02754,0,2
Galaxy10_DECals-dataset-02757,0,3
Galaxy10_DECals-dataset-02760,0,2
Galaxy10_DECals-dataset-02762,0,2
Galaxy10_DECals-dataset-02765,0,2
Galaxy10_DECals-dataset-02766,0,2
Galaxy10_DECals-dataset-02767,0,2
Galaxy10_DECals-dataset-02770,0,3
Galaxy10_DECals-dataset-02772,0,1
Galaxy10_DECals-dataset-02776,0,1
Galaxy10_DECals-dataset-02778,0,2
Galaxy10_DECals-dataset-02783,0,1
Galaxy10_DECals-dataset-02785,0,2
Galaxy10_DECals-dataset-02786,0,2
Galaxy10_DECals-dataset-02787,0,3
Galaxy10_DECals-dataset-02788,0,1
Galaxy10_DECals-dataset-02789,0,3
Galaxy10_DECals-dataset-02791,0,1
Galaxy10_DECals-dataset-02793,0,2
Galaxy10_DECals-dataset-02799,0,1
Galaxy10_DECals-dataset-02800,0,1
Galaxy10_DECals-dataset-02801,0,2
Galaxy10_DECals-dataset-02808,0,1
Galaxy10_DECals-dataset-02810,0,2
Galaxy10_DECals-dataset-02818,0,1
Galaxy10_DECals-dataset-02820,0,2
Galaxy10_DECals-dataset-02821,0,2
Galaxy10_DECals-dataset-02826,0,1
Galaxy10_DECals-dataset-02829,0,2
Galaxy10_DECals-dataset-02833,0,2
Galaxy10_DECals-dataset-02836,0,1
Galaxy10_DECals-dataset-02837,0,1
Galaxy10_DECals-dataset-02839,0,2
Galaxy10_DECals-dataset-02840,0,1
Galaxy10_DECals-dataset-02844,0,2
Galaxy10_DECals-dataset-02847,0,1
Galaxy10_DECals-dataset-02848,0,2
Galaxy10_DECals-dataset-02849,0,2
Galaxy10_DECals-dataset-02850,0,2
Galaxy10_DECals-dataset-02859,0,1
Galaxy10_DECals-dataset-02861,0,1
Galaxy10_DECals-dataset-02862,0,1
Galaxy10_DECals-dataset-02865,0,2
Galaxy10_DECals-dataset-02866,0,2
Galaxy10_DECals-dataset-02868,0,2
Galaxy10_DECals-dataset-02869,0,2
Galaxy10_DECals-dataset-02870,0,1
Galaxy10_DECals-dataset-02871,0,1
Galaxy10_DECals-dataset-02875,0,2
Galaxy10_DECals-dataset-02878,0,2
Galaxy10_DECals-dataset-02879,0,1
Galaxy10_DECals-dataset-02880,0,2
Galaxy10_DECals-dataset-02882,0,2
Galaxy10_DECals-dataset-02886,0,2
Galaxy10_DECals-dataset-02888,0,2
Galaxy10_DECals-dataset-02893,0,2
Galaxy10_DECals-dataset-02897,0,2
Galaxy10_DECals-dataset-02899,0,2
Galaxy10_DECals-dataset-02900,0,1
Galaxy10_DECals-dataset-02902,0,2
Galaxy10_DECals-dataset-02904,0,2
Galaxy10_DECals-dataset-02905,0,1
Galaxy10_DECals-dataset-02907,0,2
Galaxy10_DECals-dataset-02912,0,3
Galaxy10_DECals-dataset-02914,0,2
Galaxy10_DECals-dataset-02915,0,2
Galaxy10_DECals-dataset-02916,0,2
Galaxy10_DECals-dataset-02917,0,2
Galaxy10_DECals-dataset-02920,0,1
Galaxy10_DECals-dataset-02927,0,2
Galaxy10_DECals-dataset-02929,0,1
Galaxy10_DECals-dataset-02933,0,1
Galaxy10_DECals-dataset-04788,1,2
Galaxy10_DECals-dataset-04792,1,2
Galaxy10_DECals-dataset-04806,1,2
Galaxy10_DECals-dataset-04810,1,2
Galaxy10_DECals-dataset-04820,1,2
Galaxy10_DECals-dataset-04839,1,0
Galaxy10_DECals-dataset-04840,1,2
Galaxy10_DECals-dataset-04849,1,2
Galaxy10_DECals-dataset-04850,1,2
Galaxy10_DECals-dataset-04855,1,2
Galaxy10_DECals-dataset-04863,1,2
Galaxy10_DECals-dataset-04867,1,2
Galaxy10_DECals-dataset-04904,1,0
Galaxy10_DECals-dataset-04919,1,2
Galaxy10_DECals-dataset-04922,1,2
Galaxy10_DECals-dataset-04928,1,2
Galaxy10_DECals-dataset-04932,1,2
Galaxy10_DECals-dataset-04958,1,2
Galaxy10_DECals-dataset-04981,1,2
Galaxy10_DECals-dataset-04988,1,2
Galaxy10_DECals-dataset-04999,1,2
Galaxy10_DECals-dataset-05002,1,2
Galaxy10_DECals-dataset-05005,1,0
Galaxy10_DECals-dataset-05068,1,2
Galaxy10_DECals-dataset-05074,1,2
Galaxy10_DECals-dataset-05087,1,0
Galaxy10_DECals-dataset-05089,1,0
Galaxy10_DECals-dataset-05096,1,2
Galaxy10_DECals-dataset-05098,1,0
Galaxy10_DECals-dataset-05099,1,0
Galaxy10_DECals-dataset-05104,1,0
Galaxy10_DECals-dataset-05106,1,2
Galaxy10_DECals-dataset-05111,1,2
Galaxy10_DECals-dataset-05116,1,2
Galaxy10_DECals-dataset-05118,1,2
Galaxy10_DECals-dataset-05136,1,2
Galaxy10_DECals-dataset-05137,1,2
Galaxy10_DECals-dataset-05145,1,2
Galaxy10_DECals-dataset-05152,1,2
Galaxy10_DECals-dataset-05154,1,2
Galaxy10_DECals-dataset-05159,1,2
Galaxy10_DECals-dataset-05170,1,2
Galaxy10_DECals-dataset-05175,1,2
Galaxy10_DECals-dataset-05178,1,2
Galaxy10_DECals-dataset-05206,1,2
Galaxy10_DECals-dataset-05225,1,2
Galaxy10_DECals-dataset-05228,1,2
Galaxy10_DECals-dataset-05234,1,2
Galaxy10_DECals-dataset-05238,1,2
Galaxy10_DECals-dataset-05246,1,2
Galaxy10_DECals-dataset-05250,1,2
Galaxy10_DECals-dataset-05258,1,2
Galaxy10_DECals-dataset-05263,1,2
Galaxy10_DECals-dataset-05264,1,2
Galaxy10_DECals-dataset-05275,1,0
Galaxy10_DECals-dataset-05291,1,0
Galaxy10_DECals-dataset-05322,1,0
Galaxy10_DECals-dataset-05323,1,2
Galaxy10_DECals-dataset-05357,1,0
Galaxy10_DECals-dataset-05359,1,0
Galaxy10_DECals-dataset-05366,1,2
Galaxy10_DECals-dataset-05393,1,2
Galaxy10_DECals-dataset-05396,1,2
Galaxy10_DECals-dataset-05427,1,2
Galaxy10_DECals-dataset-05440,1,0
Galaxy10_DECals-dataset-05454,1,0
Galaxy10_DECals-dataset-05469,1,2
Galaxy10_DECals-dataset-05500,1,2
Galaxy10_DECals-dataset-05520,1,0
Galaxy10_DECals-dataset-05522,1,0
Galaxy10_DECals-dataset-05528,1,0
Galaxy10_DECals-dataset-05535,1,0
Galaxy10_DECals-dataset-05548,1,2
Galaxy10_DECals-dataset-05551,1,2
Galaxy10_DECals-dataset-05560,1,2
Galaxy10_DECals-dataset-05563,1,2
Galaxy10_DECals-dataset-05565,1,2
Galaxy10_DECals-dataset-05571,1,2
Galaxy10_DECals-dataset-05576,1,2
Galaxy10_DECals-dataset-07002,1,2
Galaxy10_DECals-dataset-07029,1,2
Galaxy10_DECals-dataset-07069,1,0
Galaxy10_DECals-dataset-07087,1,2
Galaxy10_DECals-dataset-07133,1,0
Galaxy10_DECals-dataset-07157,1,2
Galaxy10_DECals-dataset-07190,1,2
Galaxy10_DECals-dataset-07192,1,2
Galaxy10_DECals-dataset-07225,1,0
Galaxy10_DECals-dataset-07252,1,2
Galaxy10_DECals-dataset-07283,1,0
Galaxy10_DECals-dataset-07308,1,2
Galaxy10_DECals-dataset-07321,1,0
Galaxy10_DECals-dataset-07335,1,2
Galaxy10_DECals-dataset-07347,1,3
Galaxy10_DECals-dataset-07354,1,0
Galaxy10_DECals-dataset-07371,1,2
Galaxy10_DECals-dataset-07381,1,0
Galaxy10_DECals-dataset-07402,1,2
Galaxy10_DECals-dataset-07410,1,2
Galaxy10_DECals-dataset-07480,1,0
Galaxy10_DECals-dataset-07554,1,0
Galaxy10_DECals-dataset-07569,1,2
Galaxy10_DECals-dataset-07604,1,0
Galaxy10_DECals-dataset-07842,1,3
Galaxy10_DECals-dataset-07857,1,3
Galaxy10_DECals-dataset-07864,1,3
Galaxy10_DECals-dataset-07866,1,2
Galaxy10_DECals-dataset-07872,1,3
Galaxy10_DECals-dataset-07893,1,3
Galaxy10_DECals-dataset-07895,1,2
Galaxy10_DECals-dataset-07923,1,3
Galaxy10_DECals-dataset-07929,1,3
Galaxy10_DECals-dataset-09374,2,0
Galaxy10_DECals-dataset-09400,2,0
Galaxy10_DECals-dataset-09487,2,0
Galaxy10_DECals-dataset-09518,2,3
Galaxy10_DECals-dataset-09520,2,0
Galaxy10_DECals-dataset-09529,2,0
Galaxy10_DECals-dataset-09574,2,1
Galaxy10_DECals-dataset-09580,2,0
Galaxy10_DECals-dataset-09597,2,3
Galaxy10_DECals-dataset-09627,2,1
Galaxy10_DECals-dataset-09643,2,0
Galaxy10_DECals-dataset-09676,2,0
Galaxy10_DECals-dataset-09678,2,0
Galaxy10_DECals-dataset-09682,2,1
Galaxy10_DECals-dataset-09695,2,0
Galaxy10_DECals-dataset-09712,2,3
Galaxy10_DECals-dataset-09737,2,0
Galaxy10_DECals-dataset-09772,2,0
Galaxy10_DECals-dataset-09783,2,0
Galaxy10_DECals-dataset-09789,2,0
Galaxy10_DECals-dataset-09791,2,0
Galaxy10_DECals-dataset-09804,2,0
Galaxy10_DECals-dataset-09809,2,0
Galaxy10_DECals-dataset-09870,2,3
Galaxy10_DECals-dataset-09877,2,0
Galaxy10_DECals-dataset-09953,2,0
Galaxy10_DECals-dataset-09964,2,0
Galaxy10_DECals-dataset-09978,2,0
Galaxy10_DECals-dataset-11271,2,1
Galaxy10_DECals-dataset-11315,2,0
Galaxy10_DECals-dataset-11317,2,3
Galaxy10_DECals-dataset-11345,2,1
Galaxy10_DECals-dataset-11358,2,3
