FILENAME,CLASS,LABEL
Galaxy10_DECals-dataset-00809,0,2
Galaxy10_DECals-dataset-00810,0,7
Galaxy10_DECals-dataset-00811,0,3
Galaxy10_DECals-dataset-00812,0,3
Galaxy10_DECals-dataset-00813,0,7
Galaxy10_DECals-dataset-00814,0,3
Galaxy10_DECals-dataset-00815,0,3
Galaxy10_DECals-dataset-00816,0,7
Galaxy10_DECals-dataset-00818,0,9
Galaxy10_DECals-dataset-00819,0,3
Galaxy10_DECals-dataset-00820,0,7
Galaxy10_DECals-dataset-00822,0,7
Galaxy10_DECals-dataset-00823,0,3
Galaxy10_DECals-dataset-00824,0,7
Galaxy10_DECals-dataset-00825,0,3
Galaxy10_DECals-dataset-00826,0,9
Galaxy10_DECals-dataset-00827,0,3
Galaxy10_DECals-dataset-00828,0,7
Galaxy10_DECals-dataset-00829,0,2
Galaxy10_DECals-dataset-00831,0,7
Galaxy10_DECals-dataset-00832,0,7
Galaxy10_DECals-dataset-00833,0,2
Galaxy10_DECals-dataset-00834,0,7
Galaxy10_DECals-dataset-00835,0,3
Galaxy10_DECals-dataset-00836,0,7
Galaxy10_DECals-dataset-00837,0,7
Galaxy10_DECals-dataset-00838,0,2
Galaxy10_DECals-dataset-00840,0,7
Galaxy10_DECals-dataset-00841,0,5
Galaxy10_DECals-dataset-00842,0,7
Galaxy10_DECals-dataset-00843,0,8
Galaxy10_DECals-dataset-00845,0,7
Galaxy10_DECals-dataset-00847,0,3
Galaxy10_DECals-dataset-00848,0,2
Galaxy10_DECals-dataset-00849,0,7
Galaxy10_DECals-dataset-00851,0,2
Galaxy10_DECals-dataset-00852,0,3
Galaxy10_DECals-dataset-00853,0,3
Galaxy10_DECals-dataset-00854,0,7
Galaxy10_DECals-dataset-00855,0,7
Galaxy10_DECals-dataset-00856,0,6
Galaxy10_DECals-dataset-00857,0,3
Galaxy10_DECals-dataset-00858,0,7
Galaxy10_DECals-dataset-00859,0,5
Galaxy10_DECals-dataset-00861,0,3
Galaxy10_DECals-dataset-00862,0,3
Galaxy10_DECals-dataset-00864,0,5
Galaxy10_DECals-dataset-00865,0,8
Galaxy10_DECals-dataset-00866,0,7
Galaxy10_DECals-dataset-00867,0,7
Galaxy10_DECals-dataset-00869,0,7
Galaxy10_DECals-dataset-00870,0,3
Galaxy10_DECals-dataset-00871,0,7
Galaxy10_DECals-dataset-00872,0,7
Galaxy10_DECals-dataset-00875,0,3
Galaxy10_DECals-dataset-00876,0,3
Galaxy10_DECals-dataset-00877,0,3
Galaxy10_DECals-dataset-00878,0,5
Galaxy10_DECals-dataset-00879,0,9
Galaxy10_DECals-dataset-00880,0,8
Galaxy10_DECals-dataset-00881,0,7
Galaxy10_DECals-dataset-00882,0,7
Galaxy10_DECals-dataset-00883,0,7
Galaxy10_DECals-dataset-00885,0,9
Galaxy10_DECals-dataset-00886,0,5
Galaxy10_DECals-dataset-00887,0,2
Galaxy10_DECals-dataset-00888,0,8
Galaxy10_DECals-dataset-00889,0,3
Galaxy10_DECals-dataset-00890,0,7
Galaxy10_DECals-dataset-00891,0,6
Galaxy10_DECals-dataset-00892,0,3
Galaxy10_DECals-dataset-00893,0,3
Galaxy10_DECals-dataset-00894,0,7
Galaxy10_DECals-dataset-00895,0,7
Galaxy10_DECals-dataset-00896,0,7
Galaxy10_DECals-dataset-00897,0,7
Galaxy10_DECals-dataset-00898,0,7
Galaxy10_DECals-dataset-00901,0,7
Galaxy10_DECals-dataset-00903,0,7
Galaxy10_DECals-dataset-00904,0,7
Galaxy10_DECals-dataset-00905,0,5
Galaxy10_DECals-dataset-00907,0,7
Galaxy10_DECals-dataset-00908,0,3
Galaxy10_DECals-dataset-00909,0,5
Galaxy10_DECals-dataset-00910,0,8
Galaxy10_DECals-dataset-00911,0,3
Galaxy10_DECals-dataset-00912,0,3
Galaxy10_DECals-dataset-00913,0,2
Galaxy10_DECals-dataset-00914,0,5
Galaxy10_DECals-dataset-00915,0,7
Galaxy10_DECals-dataset-00916,0,7
Galaxy10_DECals-dataset-00917,0,3
Galaxy10_DECals-dataset-00918,0,2
Galaxy10_DECals-dataset-00919,0,7
Galaxy10_DECals-dataset-00920,0,3
Galaxy10_DECals-dataset-00921,0,2
Galaxy10_DECals-dataset-00922,0,7
Galaxy10_DECals-dataset-00923,0,3
Galaxy10_DECals-dataset-00924,0,7
Galaxy10_DECals-dataset-00925,0,7
Galaxy10_DECals-dataset-00926,0,3
Galaxy10_DECals-dataset-00927,0,3
Galaxy10_DECals-dataset-00928,0,7
Galaxy10_DECals-dataset-00929,0,2
Galaxy10_DECals-dataset-00930,0,7
Galaxy10_DECals-dataset-00932,0,5
Galaxy10_DECals-dataset-00933,0,7
Galaxy10_DECals-dataset-00934,0,8
Galaxy10_DECals-dataset-00936,0,7
Galaxy10_DECals-dataset-00937,0,8
Galaxy10_DECals-dataset-00938,0,6
Galaxy10_DECals-dataset-00939,0,8
Galaxy10_DECals-dataset-00940,0,7
Galaxy10_DECals-dataset-00943,0,8
Galaxy10_DECals-dataset-00944,0,3
Galaxy10_DECals-dataset-00946,0,7
Galaxy10_DECals-dataset-00947,0,5
Galaxy10_DECals-dataset-00949,0,8
Galaxy10_DECals-dataset-00950,0,3
Galaxy10_DECals-dataset-00951,0,7
Galaxy10_DECals-dataset-00953,0,8
Galaxy10_DECals-dataset-00955,0,5
Galaxy10_DECals-dataset-00956,0,8
Galaxy10_DECals-dataset-00957,0,8
Galaxy10_DECals-dataset-00958,0,6
Galaxy10_DECals-dataset-00959,0,7
Galaxy10_DECals-dataset-00961,0,5
Galaxy10_DECals-dataset-00963,0,7
Galaxy10_DECals-dataset-00964,0,8
Galaxy10_DECals-dataset-00965,0,2
Galaxy10_DECals-dataset-00966,0,7
Galaxy10_DECals-dataset-00968,0,1
Galaxy10_DECals-dataset-00969,0,5
Galaxy10_DECals-dataset-00970,0,7
Galaxy10_DECals-dataset-00972,0,7
Galaxy10_DECals-dataset-00973,0,6
Galaxy10_DECals-dataset-00976,0,7
Galaxy10_DECals-dataset-00977,0,7
Galaxy10_DECals-dataset-00978,0,7
Galaxy10_DECals-dataset-00979,0,5
Galaxy10_DECals-dataset-00980,0,7
Galaxy10_DECals-dataset-00982,0,7
Galaxy10_DECals-dataset-00984,0,7
Galaxy10_DECals-dataset-00985,0,5
Galaxy10_DECals-dataset-00987,0,5
Galaxy10_DECals-dataset-00988,0,3
Galaxy10_DECals-dataset-00989,0,7
Galaxy10_DECals-dataset-00990,0,7
Galaxy10_DECals-dataset-00991,0,2
Galaxy10_DECals-dataset-00992,0,5
Galaxy10_DECals-dataset-00993,0,8
Galaxy10_DECals-dataset-00996,0,3
Galaxy10_DECals-dataset-00998,0,7
Galaxy10_DECals-dataset-00999,0,7
Galaxy10_DECals-dataset-01000,0,7
Galaxy10_DECals-dataset-01001,0,7
Galaxy10_DECals-dataset-01002,0,7
Galaxy10_DECals-dataset-01003,0,5
Galaxy10_DECals-dataset-01006,0,7
Galaxy10_DECals-dataset-01007,0,7
Galaxy10_DECals-dataset-01009,0,7
Galaxy10_DECals-dataset-01010,0,7
Galaxy10_DECals-dataset-01011,0,5
Galaxy10_DECals-dataset-01012,0,5
Galaxy10_DECals-dataset-01013,0,7
Galaxy10_DECals-dataset-01014,0,2
Galaxy10_DECals-dataset-01015,0,7
Galaxy10_DECals-dataset-01016,0,7
Galaxy10_DECals-dataset-01018,0,5
Galaxy10_DECals-dataset-01019,0,5
Galaxy10_DECals-dataset-01020,0,8
Galaxy10_DECals-dataset-01022,0,8
Galaxy10_DECals-dataset-01023,0,8
Galaxy10_DECals-dataset-01024,0,8
Galaxy10_DECals-dataset-01025,0,7
Galaxy10_DECals-dataset-01026,0,8
Galaxy10_DECals-dataset-01027,0,7
Galaxy10_DECals-dataset-01028,0,7
Galaxy10_DECals-dataset-01029,0,7
Galaxy10_DECals-dataset-01030,0,7
Galaxy10_DECals-dataset-01031,0,5
Galaxy10_DECals-dataset-01033,0,7
Galaxy10_DECals-dataset-01034,0,7
Galaxy10_DECals-dataset-01036,0,7
Galaxy10_DECals-dataset-01037,0,5
Galaxy10_DECals-dataset-01038,0,8
Galaxy10_DECals-dataset-01040,0,7
Galaxy10_DECals-dataset-01041,0,7
Galaxy10_DECals-dataset-01042,0,7
Galaxy10_DECals-dataset-01044,0,7
Galaxy10_DECals-dataset-01045,0,7
Galaxy10_DECals-dataset-01046,0,5
Galaxy10_DECals-dataset-01047,0,7
Galaxy10_DECals-dataset-01048,0,7
Galaxy10_DECals-dataset-01049,0,7
Galaxy10_DECals-dataset-01050,0,7
Galaxy10_DECals-dataset-01051,0,7
Galaxy10_DECals-dataset-01053,0,7
Galaxy10_DECals-dataset-01054,0,7
Galaxy10_DECals-dataset-01056,0,7
Galaxy10_DECals-dataset-01057,0,5
Galaxy10_DECals-dataset-01060,0,7
Galaxy10_DECals-dataset-01061,0,7
Galaxy10_DECals-dataset-01062,0,7
Galaxy10_DECals-dataset-01063,0,7
Galaxy10_DECals-dataset-01064,0,7
Galaxy10_DECals-dataset-01066,0,7
Galaxy10_DECals-dataset-01068,0,7
Galaxy10_DECals-dataset-01070,0,7
Galaxy10_DECals-dataset-01071,0,8
Galaxy10_DECals-dataset-01072,0,3
Galaxy10_DECals-dataset-01075,0,7
Galaxy10_DECals-dataset-01076,0,7
Galaxy10_DECals-dataset-01077,0,7
Galaxy10_DECals-dataset-01078,0,7
Galaxy10_DECals-dataset-01079,0,7
Galaxy10_DECals-dataset-01080,0,3
Galaxy10_DECals-dataset-02380,1,2
Galaxy10_DECals-dataset-02383,1,7
Galaxy10_DECals-dataset-02384,1,7
Galaxy10_DECals-dataset-02390,1,8
Galaxy10_DECals-dataset-02396,1,8
Galaxy10_DECals-dataset-02397,1,7
Galaxy10_DECals-dataset-02400,1,7
Galaxy10_DECals-dataset-02403,1,0
Galaxy10_DECals-dataset-02404,1,0
Galaxy10_DECals-dataset-02406,1,2
Galaxy10_DECals-dataset-02408,1,7
Galaxy10_DECals-dataset-02411,1,7
Galaxy10_DECals-dataset-02416,1,2
Galaxy10_DECals-dataset-02417,1,7
Galaxy10_DECals-dataset-02419,1,2
Galaxy10_DECals-dataset-02424,1,0
Galaxy10_DECals-dataset-02426,1,3
Galaxy10_DECals-dataset-02432,1,3
Galaxy10_DECals-dataset-02433,1,3
Galaxy10_DECals-dataset-02434,1,7
Galaxy10_DECals-dataset-02437,1,0
Galaxy10_DECals-dataset-02438,1,3
Galaxy10_DECals-dataset-02447,1,3
Galaxy10_DECals-dataset-02448,1,8
Galaxy10_DECals-dataset-02449,1,0
Galaxy10_DECals-dataset-02450,1,3
Galaxy10_DECals-dataset-02452,1,3
Galaxy10_DECals-dataset-02453,1,5
Galaxy10_DECals-dataset-02454,1,2
Galaxy10_DECals-dataset-02455,1,7
Galaxy10_DECals-dataset-02457,1,2
Galaxy10_DECals-dataset-02458,1,7
Galaxy10_DECals-dataset-02460,1,3
Galaxy10_DECals-dataset-02461,1,7
Galaxy10_DECals-dataset-02464,1,8
Galaxy10_DECals-dataset-02467,1,7
Galaxy10_DECals-dataset-02468,1,3
Galaxy10_DECals-dataset-02478,1,3
Galaxy10_DECals-dataset-02479,1,9
Galaxy10_DECals-dataset-02489,1,7
Galaxy10_DECals-dataset-02490,1,0
Galaxy10_DECals-dataset-02494,1,3
Galaxy10_DECals-dataset-02495,1,9
Galaxy10_DECals-dataset-02498,1,3
Galaxy10_DECals-dataset-02499,1,3
Galaxy10_DECals-dataset-02500,1,7
Galaxy10_DECals-dataset-02503,1,0
Galaxy10_DECals-dataset-02511,1,2
Galaxy10_DECals-dataset-02516,1,7
Galaxy10_DECals-dataset-02524,1,3
Galaxy10_DECals-dataset-02527,1,7
Galaxy10_DECals-dataset-02529,1,3
Galaxy10_DECals-dataset-02532,1,7
Galaxy10_DECals-dataset-02536,1,7
Galaxy10_DECals-dataset-02540,1,2
Galaxy10_DECals-dataset-02541,1,3
Galaxy10_DECals-dataset-02542,1,3
Galaxy10_DECals-dataset-02548,1,3
Galaxy10_DECals-dataset-02553,1,7
Galaxy10_DECals-dataset-02559,1,3
Galaxy10_DECals-dataset-02561,1,3
Galaxy10_DECals-dataset-02563,1,2
Galaxy10_DECals-dataset-02565,1,7
Galaxy10_DECals-dataset-02566,1,3
Galaxy10_DECals-dataset-02569,1,5
Galaxy10_DECals-dataset-02571,1,3
Galaxy10_DECals-dataset-02572,1,7
Galaxy10_DECals-dataset-02573,1,3
Galaxy10_DECals-dataset-02577,1,3
Galaxy10_DECals-dataset-02579,1,0
Galaxy10_DECals-dataset-02581,1,0
Galaxy10_DECals-dataset-02583,1,3
Galaxy10_DECals-dataset-02584,1,7
Galaxy10_DECals-dataset-02586,1,3
Galaxy10_DECals-dataset-02587,1,3
Galaxy10_DECals-dataset-02589,1,6
Galaxy10_DECals-dataset-02590,1,3
Galaxy10_DECals-dataset-02591,1,2
Galaxy10_DECals-dataset-02593,1,3
Galaxy10_DECals-dataset-02596,1,3
Galaxy10_DECals-dataset-02597,1,9
Galaxy10_DECals-dataset-02599,1,7
Galaxy10_DECals-dataset-02608,1,9
Galaxy10_DECals-dataset-02610,1,3
Galaxy10_DECals-dataset-02613,1,7
Galaxy10_DECals-dataset-02616,1,9
Galaxy10_DECals-dataset-02618,1,2
Galaxy10_DECals-dataset-02621,1,7
Galaxy10_DECals-dataset-02622,1,7
Galaxy10_DECals-dataset-02623,1,7
Galaxy10_DECals-dataset-02626,1,0
Galaxy10_DECals-dataset-02636,1,0
Galaxy10_DECals-dataset-02638,1,3
Galaxy10_DECals-dataset-02642,1,2
Galaxy10_DECals-dataset-02652,1,8
Galaxy10_DECals-dataset-02653,1,7
Galaxy10_DECals-dataset-02662,1,3
Galaxy10_DECals-dataset-02663,1,3
Galaxy10_DECals-dataset-02664,1,3
Galaxy10_DECals-dataset-02667,1,2
Galaxy10_DECals-dataset-02670,1,3
Galaxy10_DECals-dataset-02673,1,7
Galaxy10_DECals-dataset-02687,1,7
Galaxy10_DECals-dataset-02694,1,7
Galaxy10_DECals-dataset-02696,1,7
Galaxy10_DECals-dataset-02700,1,7
Galaxy10_DECals-dataset-02705,1,0
Galaxy10_DECals-dataset-02708,1,6
Galaxy10_DECals-dataset-02709,1,8
Galaxy10_DECals-dataset-02714,1,3
Galaxy10_DECals-dataset-02715,1,3
Galaxy10_DECals-dataset-02721,1,3
Galaxy10_DECals-dataset-02726,1,7
Galaxy10_DECals-dataset-02728,1,0
Galaxy10_DECals-dataset-02730,1,7
Galaxy10_DECals-dataset-02731,1,7
Galaxy10_DECals-dataset-02734,1,7
Galaxy10_DECals-dataset-02736,1,8
Galaxy10_DECals-dataset-02741,1,7
Galaxy10_DECals-dataset-02742,1,3
Galaxy10_DECals-dataset-02744,1,7
Galaxy10_DECals-dataset-02745,1,8
Galaxy10_DECals-dataset-02751,1,0
Galaxy10_DECals-dataset-02757,1,8
Galaxy10_DECals-dataset-02758,1,0
Galaxy10_DECals-dataset-02760,1,0
Galaxy10_DECals-dataset-02764,1,0
Galaxy10_DECals-dataset-02765,1,7
Galaxy10_DECals-dataset-02766,1,3
Galaxy10_DECals-dataset-02776,1,3
Galaxy10_DECals-dataset-02778,1,7
Galaxy10_DECals-dataset-02781,1,0
Galaxy10_DECals-dataset-02783,1,3
Galaxy10_DECals-dataset-02784,1,0
Galaxy10_DECals-dataset-02787,1,9
Galaxy10_DECals-dataset-02788,1,0
Galaxy10_DECals-dataset-02789,1,9
Galaxy10_DECals-dataset-02790,1,0
Galaxy10_DECals-dataset-02799,1,2
Galaxy10_DECals-dataset-02808,1,3
Galaxy10_DECals-dataset-02810,1,7
Galaxy10_DECals-dataset-02811,1,7
Galaxy10_DECals-dataset-02818,1,3
Galaxy10_DECals-dataset-02826,1,2
Galaxy10_DECals-dataset-02831,1,0
Galaxy10_DECals-dataset-02836,1,8
Galaxy10_DECals-dataset-02837,1,3
Galaxy10_DECals-dataset-02839,1,7
Galaxy10_DECals-dataset-02840,1,3
Galaxy10_DECals-dataset-02848,1,7
Galaxy10_DECals-dataset-02850,1,7
Galaxy10_DECals-dataset-02864,1,7
Galaxy10_DECals-dataset-02865,1,0
Galaxy10_DECals-dataset-02869,1,3
Galaxy10_DECals-dataset-02871,1,7
Galaxy10_DECals-dataset-02873,1,7
Galaxy10_DECals-dataset-02875,1,7
Galaxy10_DECals-dataset-02877,1,7
Galaxy10_DECals-dataset-02880,1,5
Galaxy10_DECals-dataset-02881,1,7
Galaxy10_DECals-dataset-02882,1,6
Galaxy10_DECals-dataset-02885,1,7
Galaxy10_DECals-dataset-02888,1,6
Galaxy10_DECals-dataset-02889,1,7
Galaxy10_DECals-dataset-02894,1,0
Galaxy10_DECals-dataset-02898,1,0
Galaxy10_DECals-dataset-02900,1,3
Galaxy10_DECals-dataset-02901,1,0
Galaxy10_DECals-dataset-02902,1,6
Galaxy10_DECals-dataset-02904,1,5
Galaxy10_DECals-dataset-02907,1,7
Galaxy10_DECals-dataset-02908,1,0
Galaxy10_DECals-dataset-02910,1,0
Galaxy10_DECals-dataset-02912,1,6
Galaxy10_DECals-dataset-02914,1,5
Galaxy10_DECals-dataset-02915,1,6
Galaxy10_DECals-dataset-02916,1,7
Galaxy10_DECals-dataset-02920,1,3
Galaxy10_DECals-dataset-02925,1,0
Galaxy10_DECals-dataset-02927,1,8
Galaxy10_DECals-dataset-02928,1,0
Galaxy10_DECals-dataset-02929,1,3
Galaxy10_DECals-dataset-02933,1,2
Galaxy10_DECals-dataset-04792,2,7
Galaxy10_DECals-dataset-04806,2,6
Galaxy10_DECals-dataset-04810,2,6
Galaxy10_DECals-dataset-04840,2,5
Galaxy10_DECals-dataset-04849,2,6
Galaxy10_DECals-dataset-04850,2,6
Galaxy10_DECals-dataset-04855,2,6
Galaxy10_DECals-dataset-04867,2,6
Galaxy10_DECals-dataset-04878,2,1
Galaxy10_DECals-dataset-04880,2,3
Galaxy10_DECals-dataset-04918,2,3
Galaxy10_DECals-dataset-04919,2,5
Galaxy10_DECals-dataset-04928,2,7
Galaxy10_DECals-dataset-04930,2,3
Galaxy10_DECals-dataset-04932,2,7
Galaxy10_DECals-dataset-04941,2,3
Galaxy10_DECals-dataset-04950,2,1
Galaxy10_DECals-dataset-04952,2,5
Galaxy10_DECals-dataset-04958,2,7
Galaxy10_DECals-dataset-04981,2,7
Galaxy10_DECals-dataset-04982,2,6
Galaxy10_DECals-dataset-04999,2,6
Galaxy10_DECals-dataset-05002,2,6
Galaxy10_DECals-dataset-05046,2,3
Galaxy10_DECals-dataset-05055,2,3
Galaxy10_DECals-dataset-05073,2,1
Galaxy10_DECals-dataset-05087,2,1
Galaxy10_DECals-dataset-05089,2,1
Galaxy10_DECals-dataset-05096,2,7
Galaxy10_DECals-dataset-05104,2,1
Galaxy10_DECals-dataset-05106,2,6
Galaxy10_DECals-dataset-05116,2,0
Galaxy10_DECals-dataset-05118,2,6
Galaxy10_DECals-dataset-05124,2,7
Galaxy10_DECals-dataset-05136,2,7
Galaxy10_DECals-dataset-05137,2,7
Galaxy10_DECals-dataset-05140,2,3
Galaxy10_DECals-dataset-05145,2,5
Galaxy10_DECals-dataset-05152,2,6
Galaxy10_DECals-dataset-05154,2,6
Galaxy10_DECals-dataset-05170,2,7
Galaxy10_DECals-dataset-05172,2,7
Galaxy10_DECals-dataset-05175,2,6
Galaxy10_DECals-dataset-05178,2,6
Galaxy10_DECals-dataset-05206,2,5
Galaxy10_DECals-dataset-05209,2,7
Galaxy10_DECals-dataset-05228,2,6
Galaxy10_DECals-dataset-05234,2,6
Galaxy10_DECals-dataset-05238,2,5
Galaxy10_DECals-dataset-05246,2,5
Galaxy10_DECals-dataset-05250,2,7
Galaxy10_DECals-dataset-05258,2,6
Galaxy10_DECals-dataset-05263,2,7
Galaxy10_DECals-dataset-05264,2,6
Galaxy10_DECals-dataset-05275,2,7
Galaxy10_DECals-dataset-05281,2,7
Galaxy10_DECals-dataset-05307,2,0
Galaxy10_DECals-dataset-05359,2,3
Galaxy10_DECals-dataset-05361,2,3
Galaxy10_DECals-dataset-05366,2,7
Galaxy10_DECals-dataset-05388,2,3
Galaxy10_DECals-dataset-05396,2,7
Galaxy10_DECals-dataset-05427,2,6
Galaxy10_DECals-dataset-05453,2,0
Galaxy10_DECals-dataset-05454,2,1
Galaxy10_DECals-dataset-05463,2,7
Galaxy10_DECals-dataset-05490,2,7
Galaxy10_DECals-dataset-05491,2,6
Galaxy10_DECals-dataset-05520,2,1
Galaxy10_DECals-dataset-05522,2,3
Galaxy10_DECals-dataset-05525,2,3
Galaxy10_DECals-dataset-05535,2,1
Galaxy10_DECals-dataset-05545,2,5
Galaxy10_DECals-dataset-05546,2,3
Galaxy10_DECals-dataset-05551,2,6
Galaxy10_DECals-dataset-05560,2,6
Galaxy10_DECals-dataset-05563,2,7
Galaxy10_DECals-dataset-05570,2,3
Galaxy10_DECals-dataset-05571,2,5
Galaxy10_DECals-dataset-07014,3,1
Galaxy10_DECals-dataset-07018,3,0
Galaxy10_DECals-dataset-07029,3,6
Galaxy10_DECals-dataset-07069,3,1
Galaxy10_DECals-dataset-07078,3,5
Galaxy10_DECals-dataset-07087,3,6
Galaxy10_DECals-dataset-07099,3,5
Galaxy10_DECals-dataset-07100,3,1
Galaxy10_DECals-dataset-07106,3,0
Galaxy10_DECals-dataset-07118,3,1
Galaxy10_DECals-dataset-07157,3,7
Galaxy10_DECals-dataset-07190,3,7
Galaxy10_DECals-dataset-07252,3,6
Galaxy10_DECals-dataset-07283,3,0
Galaxy10_DECals-dataset-07304,3,1
Galaxy10_DECals-dataset-07308,3,7
Galaxy10_DECals-dataset-07321,3,0
Galaxy10_DECals-dataset-07335,3,5
Galaxy10_DECals-dataset-07343,3,7
Galaxy10_DECals-dataset-07347,3,9
Galaxy10_DECals-dataset-07354,3,1
Galaxy10_DECals-dataset-07381,3,1
Galaxy10_DECals-dataset-07409,3,9
Galaxy10_DECals-dataset-07410,3,7
Galaxy10_DECals-dataset-07466,3,9
Galaxy10_DECals-dataset-07535,3,6
Galaxy10_DECals-dataset-07604,3,0
Galaxy10_DECals-dataset-07841,4,3
Galaxy10_DECals-dataset-07842,4,9
Galaxy10_DECals-dataset-07843,4,3
Galaxy10_DECals-dataset-07844,4,8
Galaxy10_DECals-dataset-07845,4,8
Galaxy10_DECals-dataset-07846,4,8
Galaxy10_DECals-dataset-07847,4,3
Galaxy10_DECals-dataset-07848,4,3
Galaxy10_DECals-dataset-07849,4,3
Galaxy10_DECals-dataset-07850,4,3
Galaxy10_DECals-dataset-07851,4,9
Galaxy10_DECals-dataset-07852,4,9
Galaxy10_DECals-dataset-07853,4,0
Galaxy10_DECals-dataset-07854,4,8
Galaxy10_DECals-dataset-07855,4,3
Galaxy10_DECals-dataset-07856,4,8
Galaxy10_DECals-dataset-07857,4,9
Galaxy10_DECals-dataset-07858,4,3
Galaxy10_DECals-dataset-07859,4,3
Galaxy10_DECals-dataset-07860,4,1
Galaxy10_DECals-dataset-07861,4,3
Galaxy10_DECals-dataset-07862,4,5
Galaxy10_DECals-dataset-07863,4,9
Galaxy10_DECals-dataset-07864,4,3
Galaxy10_DECals-dataset-07865,4,3
Galaxy10_DECals-dataset-07866,4,7
Galaxy10_DECals-dataset-07867,4,8
Galaxy10_DECals-dataset-07868,4,3
Galaxy10_DECals-dataset-07869,4,9
Galaxy10_DECals-dataset-07870,4,3
Galaxy10_DECals-dataset-07871,4,3
Galaxy10_DECals-dataset-07872,4,9
Galaxy10_DECals-dataset-07873,4,9
Galaxy10_DECals-dataset-07874,4,3
Galaxy10_DECals-dataset-07875,4,3
Galaxy10_DECals-dataset-07876,4,5
Galaxy10_DECals-dataset-07877,4,3
Galaxy10_DECals-dataset-07878,4,3
Galaxy10_DECals-dataset-07879,4,3
Galaxy10_DECals-dataset-07880,4,3
Galaxy10_DECals-dataset-07881,4,3
Galaxy10_DECals-dataset-07882,4,3
Galaxy10_DECals-dataset-07883,4,3
Galaxy10_DECals-dataset-07884,4,3
Galaxy10_DECals-dataset-07885,4,3
Galaxy10_DECals-dataset-07886,4,8
Galaxy10_DECals-dataset-07887,4,5
Galaxy10_DECals-dataset-07888,4,3
Galaxy10_DECals-dataset-07889,4,3
Galaxy10_DECals-dataset-07890,4,8
Galaxy10_DECals-dataset-07891,4,3
Galaxy10_DECals-dataset-07892,4,7
Galaxy10_DECals-dataset-07893,4,9
Galaxy10_DECals-dataset-07894,4,3
Galaxy10_DECals-dataset-07895,4,6
Galaxy10_DECals-dataset-07896,4,0
Galaxy10_DECals-dataset-07897,4,8
Galaxy10_DECals-dataset-07898,4,3
Galaxy10_DECals-dataset-07899,4,8
Galaxy10_DECals-dataset-07900,4,9
Galaxy10_DECals-dataset-07901,4,3
Galaxy10_DECals-dataset-07902,4,3
Galaxy10_DECals-dataset-07903,4,8
Galaxy10_DECals-dataset-07904,4,8
Galaxy10_DECals-dataset-07905,4,3
Galaxy10_DECals-dataset-07906,4,3
Galaxy10_DECals-dataset-07907,4,3
Galaxy10_DECals-dataset-07908,4,8
Galaxy10_DECals-dataset-07909,4,8
Galaxy10_DECals-dataset-07910,4,3
Galaxy10_DECals-dataset-07911,4,3
Galaxy10_DECals-dataset-07912,4,8
Galaxy10_DECals-dataset-07913,4,3
Galaxy10_DECals-dataset-07914,4,3
Galaxy10_DECals-dataset-07915,4,3
Galaxy10_DECals-dataset-07916,4,8
Galaxy10_DECals-dataset-07917,4,3
Galaxy10_DECals-dataset-07918,4,3
