----------------------------------
Dataset shape: 17733 elements     |
----------------------------------
Training set length: 8876         |
Validation set length: 3552       |
Test set length: 5305             |
----------------------------------
Class | Train | Validation | Test |
----------------------------------
  0   |  539  |    216     | 326  |
  1   |  927  |    372     | 554  |
  2   |  1323 |    530     | 792  |
  3   |  1015 |    405     | 607  |
  4   |  168  |    67      | 99   |
  5   |  1023 |    409     | 611  |
  6   |  916  |    367     | 545  |
  7   |  1314 |    526     | 787  |
  8   |  713  |    285     | 424  |
  9   |  938  |    375     | 560  |
----------------------------------

----------------------------------
           TRAINING MODE          |
----------------------------------

Experiment ID: densenet161-all|epochs=50|batch_size=32|learning_rate=0.0001|step_size=10|gamma=0.1|momentum=0.9|criterion=CrossEntropyLoss|optimizer=Adam 

EPOCH: 1
... training ...
>>> epoch 1: batch 1 / 277 | Loss: 2.31 | Precision: 0.00 | Recall: 0.03 | F1: 0.00 | Correct: 1 | Time: 1 s 
>>> epoch 1: batch 13 / 277 | Loss: 2.15 | Precision: 0.26 | Recall: 0.44 | F1: 0.32 | Correct: 14 | Time: 0 s 
>>> epoch 1: batch 14 / 277 | Loss: 2.15 | Precision: 0.38 | Recall: 0.44 | F1: 0.36 | Correct: 14 | Time: 0 s 
>>> epoch 1: batch 15 / 277 | Loss: 2.10 | Precision: 0.51 | Recall: 0.56 | F1: 0.51 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 16 / 277 | Loss: 2.17 | Precision: 0.21 | Recall: 0.34 | F1: 0.25 | Correct: 11 | Time: 0 s 
>>> epoch 1: batch 17 / 277 | Loss: 2.15 | Precision: 0.16 | Recall: 0.31 | F1: 0.21 | Correct: 10 | Time: 0 s 
>>> epoch 1: batch 18 / 277 | Loss: 2.09 | Precision: 0.32 | Recall: 0.38 | F1: 0.31 | Correct: 12 | Time: 0 s 
>>> epoch 1: batch 19 / 277 | Loss: 2.10 | Precision: 0.57 | Recall: 0.53 | F1: 0.47 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 20 / 277 | Loss: 2.11 | Precision: 0.24 | Recall: 0.38 | F1: 0.28 | Correct: 12 | Time: 0 s 
>>> epoch 1: batch 21 / 277 | Loss: 2.07 | Precision: 0.32 | Recall: 0.44 | F1: 0.37 | Correct: 14 | Time: 0 s 
>>> epoch 1: batch 22 / 277 | Loss: 2.08 | Precision: 0.74 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 23 / 277 | Loss: 2.06 | Precision: 0.61 | Recall: 0.47 | F1: 0.43 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 24 / 277 | Loss: 2.11 | Precision: 0.51 | Recall: 0.50 | F1: 0.44 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 25 / 277 | Loss: 1.95 | Precision: 0.44 | Recall: 0.59 | F1: 0.50 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 26 / 277 | Loss: 1.98 | Precision: 0.53 | Recall: 0.59 | F1: 0.53 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 27 / 277 | Loss: 2.13 | Precision: 0.46 | Recall: 0.38 | F1: 0.35 | Correct: 12 | Time: 0 s 
>>> epoch 1: batch 28 / 277 | Loss: 1.96 | Precision: 0.31 | Recall: 0.50 | F1: 0.37 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 29 / 277 | Loss: 2.00 | Precision: 0.44 | Recall: 0.47 | F1: 0.41 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 30 / 277 | Loss: 1.99 | Precision: 0.51 | Recall: 0.56 | F1: 0.51 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 31 / 277 | Loss: 2.16 | Precision: 0.26 | Recall: 0.28 | F1: 0.26 | Correct: 9 | Time: 0 s 
>>> epoch 1: batch 32 / 277 | Loss: 2.04 | Precision: 0.32 | Recall: 0.41 | F1: 0.35 | Correct: 13 | Time: 0 s 
>>> epoch 1: batch 33 / 277 | Loss: 1.96 | Precision: 0.50 | Recall: 0.53 | F1: 0.48 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 34 / 277 | Loss: 1.84 | Precision: 0.70 | Recall: 0.75 | F1: 0.70 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 35 / 277 | Loss: 1.89 | Precision: 0.57 | Recall: 0.69 | F1: 0.60 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 36 / 277 | Loss: 1.92 | Precision: 0.42 | Recall: 0.59 | F1: 0.49 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 37 / 277 | Loss: 1.98 | Precision: 0.56 | Recall: 0.47 | F1: 0.42 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 38 / 277 | Loss: 1.87 | Precision: 0.55 | Recall: 0.66 | F1: 0.58 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 39 / 277 | Loss: 1.98 | Precision: 0.53 | Recall: 0.50 | F1: 0.47 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 40 / 277 | Loss: 1.98 | Precision: 0.60 | Recall: 0.50 | F1: 0.45 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 41 / 277 | Loss: 2.04 | Precision: 0.40 | Recall: 0.41 | F1: 0.36 | Correct: 13 | Time: 0 s 
>>> epoch 1: batch 42 / 277 | Loss: 1.94 | Precision: 0.67 | Recall: 0.53 | F1: 0.52 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 43 / 277 | Loss: 2.02 | Precision: 0.44 | Recall: 0.47 | F1: 0.39 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 44 / 277 | Loss: 1.93 | Precision: 0.51 | Recall: 0.53 | F1: 0.46 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 45 / 277 | Loss: 1.87 | Precision: 0.61 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 46 / 277 | Loss: 1.91 | Precision: 0.62 | Recall: 0.56 | F1: 0.57 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 47 / 277 | Loss: 1.95 | Precision: 0.69 | Recall: 0.53 | F1: 0.56 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 48 / 277 | Loss: 1.88 | Precision: 0.68 | Recall: 0.66 | F1: 0.65 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 49 / 277 | Loss: 1.87 | Precision: 0.63 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 50 / 277 | Loss: 1.84 | Precision: 0.61 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 51 / 277 | Loss: 2.04 | Precision: 0.45 | Recall: 0.44 | F1: 0.40 | Correct: 14 | Time: 0 s 
>>> epoch 1: batch 52 / 277 | Loss: 1.94 | Precision: 0.69 | Recall: 0.50 | F1: 0.53 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 53 / 277 | Loss: 1.95 | Precision: 0.45 | Recall: 0.47 | F1: 0.42 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 54 / 277 | Loss: 1.78 | Precision: 0.78 | Recall: 0.72 | F1: 0.68 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 55 / 277 | Loss: 1.93 | Precision: 0.59 | Recall: 0.53 | F1: 0.54 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 56 / 277 | Loss: 1.91 | Precision: 0.68 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 57 / 277 | Loss: 1.80 | Precision: 0.73 | Recall: 0.72 | F1: 0.72 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 58 / 277 | Loss: 1.92 | Precision: 0.52 | Recall: 0.53 | F1: 0.51 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 59 / 277 | Loss: 1.84 | Precision: 0.66 | Recall: 0.66 | F1: 0.63 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 60 / 277 | Loss: 1.85 | Precision: 0.56 | Recall: 0.69 | F1: 0.61 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 61 / 277 | Loss: 1.90 | Precision: 0.66 | Recall: 0.56 | F1: 0.53 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 62 / 277 | Loss: 1.86 | Precision: 0.63 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 63 / 277 | Loss: 1.81 | Precision: 0.72 | Recall: 0.69 | F1: 0.70 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 64 / 277 | Loss: 1.92 | Precision: 0.50 | Recall: 0.50 | F1: 0.42 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 65 / 277 | Loss: 1.84 | Precision: 0.65 | Recall: 0.59 | F1: 0.58 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 66 / 277 | Loss: 1.87 | Precision: 0.54 | Recall: 0.59 | F1: 0.54 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 67 / 277 | Loss: 2.02 | Precision: 0.62 | Recall: 0.53 | F1: 0.53 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 68 / 277 | Loss: 2.01 | Precision: 0.56 | Recall: 0.50 | F1: 0.50 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 69 / 277 | Loss: 1.90 | Precision: 0.59 | Recall: 0.59 | F1: 0.55 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 70 / 277 | Loss: 1.83 | Precision: 0.67 | Recall: 0.72 | F1: 0.68 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 71 / 277 | Loss: 1.80 | Precision: 0.71 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 72 / 277 | Loss: 1.76 | Precision: 0.81 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 73 / 277 | Loss: 1.95 | Precision: 0.48 | Recall: 0.50 | F1: 0.46 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 74 / 277 | Loss: 1.81 | Precision: 0.64 | Recall: 0.69 | F1: 0.65 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 75 / 277 | Loss: 1.78 | Precision: 0.80 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 76 / 277 | Loss: 1.93 | Precision: 0.52 | Recall: 0.56 | F1: 0.53 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 77 / 277 | Loss: 1.84 | Precision: 0.77 | Recall: 0.66 | F1: 0.65 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 78 / 277 | Loss: 1.73 | Precision: 0.69 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 79 / 277 | Loss: 1.94 | Precision: 0.52 | Recall: 0.56 | F1: 0.52 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 80 / 277 | Loss: 1.91 | Precision: 0.63 | Recall: 0.56 | F1: 0.54 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 81 / 277 | Loss: 1.80 | Precision: 0.69 | Recall: 0.69 | F1: 0.66 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 82 / 277 | Loss: 1.78 | Precision: 0.70 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 83 / 277 | Loss: 1.73 | Precision: 0.92 | Recall: 0.88 | F1: 0.89 | Correct: 28 | Time: 0 s 
>>> epoch 1: batch 84 / 277 | Loss: 1.77 | Precision: 0.74 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 85 / 277 | Loss: 1.73 | Precision: 0.77 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 86 / 277 | Loss: 1.95 | Precision: 0.50 | Recall: 0.53 | F1: 0.49 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 87 / 277 | Loss: 1.81 | Precision: 0.73 | Recall: 0.69 | F1: 0.67 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 88 / 277 | Loss: 1.90 | Precision: 0.54 | Recall: 0.59 | F1: 0.56 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 89 / 277 | Loss: 1.98 | Precision: 0.56 | Recall: 0.53 | F1: 0.52 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 90 / 277 | Loss: 1.88 | Precision: 0.55 | Recall: 0.66 | F1: 0.59 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 91 / 277 | Loss: 1.81 | Precision: 0.74 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 92 / 277 | Loss: 2.00 | Precision: 0.66 | Recall: 0.47 | F1: 0.52 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 93 / 277 | Loss: 1.97 | Precision: 0.57 | Recall: 0.50 | F1: 0.50 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 94 / 277 | Loss: 1.87 | Precision: 0.69 | Recall: 0.56 | F1: 0.56 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 95 / 277 | Loss: 1.85 | Precision: 0.65 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 96 / 277 | Loss: 1.84 | Precision: 0.67 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 97 / 277 | Loss: 1.96 | Precision: 0.50 | Recall: 0.50 | F1: 0.47 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 98 / 277 | Loss: 1.81 | Precision: 0.64 | Recall: 0.69 | F1: 0.65 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 99 / 277 | Loss: 1.99 | Precision: 0.66 | Recall: 0.53 | F1: 0.57 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 100 / 277 | Loss: 1.75 | Precision: 0.75 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 101 / 277 | Loss: 1.73 | Precision: 0.73 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 102 / 277 | Loss: 1.84 | Precision: 0.67 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 103 / 277 | Loss: 1.84 | Precision: 0.66 | Recall: 0.62 | F1: 0.62 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 104 / 277 | Loss: 1.84 | Precision: 0.69 | Recall: 0.66 | F1: 0.65 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 105 / 277 | Loss: 1.81 | Precision: 0.65 | Recall: 0.69 | F1: 0.66 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 106 / 277 | Loss: 1.69 | Precision: 0.90 | Recall: 0.81 | F1: 0.81 | Correct: 26 | Time: 0 s 
>>> epoch 1: batch 107 / 277 | Loss: 1.77 | Precision: 0.73 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 108 / 277 | Loss: 1.75 | Precision: 0.78 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 109 / 277 | Loss: 1.78 | Precision: 0.74 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 110 / 277 | Loss: 1.93 | Precision: 0.61 | Recall: 0.53 | F1: 0.51 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 111 / 277 | Loss: 1.68 | Precision: 0.80 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 1: batch 112 / 277 | Loss: 1.95 | Precision: 0.49 | Recall: 0.53 | F1: 0.50 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 113 / 277 | Loss: 1.95 | Precision: 0.59 | Recall: 0.53 | F1: 0.54 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 114 / 277 | Loss: 1.78 | Precision: 0.73 | Recall: 0.69 | F1: 0.67 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 115 / 277 | Loss: 1.82 | Precision: 0.63 | Recall: 0.66 | F1: 0.63 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 116 / 277 | Loss: 1.81 | Precision: 0.74 | Recall: 0.66 | F1: 0.67 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 117 / 277 | Loss: 1.85 | Precision: 0.56 | Recall: 0.62 | F1: 0.58 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 118 / 277 | Loss: 1.82 | Precision: 0.70 | Recall: 0.66 | F1: 0.62 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 119 / 277 | Loss: 1.93 | Precision: 0.49 | Recall: 0.53 | F1: 0.49 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 120 / 277 | Loss: 1.97 | Precision: 0.45 | Recall: 0.47 | F1: 0.45 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 121 / 277 | Loss: 1.90 | Precision: 0.56 | Recall: 0.62 | F1: 0.58 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 122 / 277 | Loss: 1.95 | Precision: 0.47 | Recall: 0.56 | F1: 0.50 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 123 / 277 | Loss: 2.05 | Precision: 0.40 | Recall: 0.47 | F1: 0.42 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 124 / 277 | Loss: 1.90 | Precision: 0.51 | Recall: 0.56 | F1: 0.51 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 125 / 277 | Loss: 1.87 | Precision: 0.73 | Recall: 0.62 | F1: 0.63 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 126 / 277 | Loss: 1.93 | Precision: 0.50 | Recall: 0.53 | F1: 0.50 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 127 / 277 | Loss: 1.94 | Precision: 0.48 | Recall: 0.53 | F1: 0.47 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 128 / 277 | Loss: 1.78 | Precision: 0.83 | Recall: 0.72 | F1: 0.73 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 129 / 277 | Loss: 1.81 | Precision: 0.63 | Recall: 0.69 | F1: 0.63 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 130 / 277 | Loss: 1.81 | Precision: 0.71 | Recall: 0.66 | F1: 0.64 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 131 / 277 | Loss: 1.82 | Precision: 0.75 | Recall: 0.62 | F1: 0.65 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 132 / 277 | Loss: 1.78 | Precision: 0.65 | Recall: 0.66 | F1: 0.64 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 133 / 277 | Loss: 1.69 | Precision: 0.78 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 134 / 277 | Loss: 1.82 | Precision: 0.71 | Recall: 0.66 | F1: 0.64 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 135 / 277 | Loss: 1.85 | Precision: 0.61 | Recall: 0.62 | F1: 0.60 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 136 / 277 | Loss: 1.82 | Precision: 0.69 | Recall: 0.69 | F1: 0.66 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 137 / 277 | Loss: 1.83 | Precision: 0.70 | Recall: 0.69 | F1: 0.67 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 138 / 277 | Loss: 1.80 | Precision: 0.67 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 139 / 277 | Loss: 1.75 | Precision: 0.72 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 140 / 277 | Loss: 1.83 | Precision: 0.60 | Recall: 0.62 | F1: 0.57 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 141 / 277 | Loss: 1.83 | Precision: 0.60 | Recall: 0.66 | F1: 0.62 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 142 / 277 | Loss: 1.74 | Precision: 0.80 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 143 / 277 | Loss: 1.76 | Precision: 0.73 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 144 / 277 | Loss: 1.82 | Precision: 0.74 | Recall: 0.66 | F1: 0.66 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 145 / 277 | Loss: 1.81 | Precision: 0.72 | Recall: 0.66 | F1: 0.66 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 146 / 277 | Loss: 1.75 | Precision: 0.76 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 147 / 277 | Loss: 1.86 | Precision: 0.57 | Recall: 0.59 | F1: 0.57 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 148 / 277 | Loss: 1.82 | Precision: 0.62 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 149 / 277 | Loss: 1.75 | Precision: 0.65 | Recall: 0.72 | F1: 0.66 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 150 / 277 | Loss: 1.85 | Precision: 0.58 | Recall: 0.62 | F1: 0.58 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 151 / 277 | Loss: 1.70 | Precision: 0.86 | Recall: 0.75 | F1: 0.78 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 152 / 277 | Loss: 1.77 | Precision: 0.63 | Recall: 0.69 | F1: 0.65 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 153 / 277 | Loss: 1.72 | Precision: 0.77 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 154 / 277 | Loss: 1.82 | Precision: 0.72 | Recall: 0.66 | F1: 0.64 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 155 / 277 | Loss: 1.68 | Precision: 0.82 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 156 / 277 | Loss: 1.76 | Precision: 0.76 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 157 / 277 | Loss: 1.72 | Precision: 0.82 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 158 / 277 | Loss: 1.68 | Precision: 0.80 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 1: batch 159 / 277 | Loss: 1.72 | Precision: 0.78 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 160 / 277 | Loss: 1.79 | Precision: 0.70 | Recall: 0.69 | F1: 0.65 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 161 / 277 | Loss: 1.66 | Precision: 0.81 | Recall: 0.84 | F1: 0.81 | Correct: 27 | Time: 0 s 
>>> epoch 1: batch 162 / 277 | Loss: 1.71 | Precision: 0.78 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 163 / 277 | Loss: 1.69 | Precision: 0.69 | Recall: 0.78 | F1: 0.73 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 164 / 277 | Loss: 1.64 | Precision: 0.83 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 1: batch 165 / 277 | Loss: 1.71 | Precision: 0.79 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 1: batch 166 / 277 | Loss: 1.82 | Precision: 0.62 | Recall: 0.66 | F1: 0.62 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 167 / 277 | Loss: 1.74 | Precision: 0.77 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 168 / 277 | Loss: 1.73 | Precision: 0.78 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 169 / 277 | Loss: 1.80 | Precision: 0.72 | Recall: 0.66 | F1: 0.66 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 170 / 277 | Loss: 1.65 | Precision: 0.85 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 1: batch 171 / 277 | Loss: 1.75 | Precision: 0.66 | Recall: 0.72 | F1: 0.67 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 172 / 277 | Loss: 1.66 | Precision: 0.86 | Recall: 0.84 | F1: 0.84 | Correct: 27 | Time: 0 s 
>>> epoch 1: batch 173 / 277 | Loss: 1.72 | Precision: 0.74 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 174 / 277 | Loss: 1.69 | Precision: 0.83 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 1: batch 175 / 277 | Loss: 1.72 | Precision: 0.72 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
