----------------------------------
Dataset shape: 15800 elements     |
----------------------------------
Training set length: 7982         |
Validation set length: 3107       |
Test set length: 4711             |
----------------------------------
Class | Train | Validation | Test |
----------------------------------
  0   |  3078  |    1145     | 1784  |
  1   |  3253  |    1302     | 1943  |
  2   |  1651 |    660     | 984  |
  3   |  0 |    0     | 0  |
  4   |  0  |    0      | 0   |
  5   |  0 |    0     | 0  |
  6   |  0  |    0     | 0  |
  7   |  0 |    0     | 0  |
  8   |  0  |    0     | 0  |
  9   |  0  |    0     | 0  |
----------------------------------

----------------------------------
           TRAINING MODE          |
----------------------------------

Experiment ID: resnet50-all-3-augmented|epochs=30|batch_size=24|learning_rate=0.0001|step_size=10|gamma=0.1|momentum=0.9|criterion=FocalLoss|optimizer=Adam 

EPOCH: 1
... training ...
>>> epoch 1: batch 1 / 333 | Loss: 0.50 | Precision: 0.11 | Recall: 0.17 | F1: 0.13 | Correct: 4 | Time: 1 s 
>>> epoch 1: batch 43 / 333 | Loss: 0.16 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 44 / 333 | Loss: 0.24 | Precision: 0.88 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 45 / 333 | Loss: 0.31 | Precision: 0.84 | Recall: 0.71 | F1: 0.70 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 46 / 333 | Loss: 0.17 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 47 / 333 | Loss: 0.20 | Precision: 0.90 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 48 / 333 | Loss: 0.27 | Precision: 0.81 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 49 / 333 | Loss: 0.19 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 50 / 333 | Loss: 0.24 | Precision: 0.87 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 51 / 333 | Loss: 0.25 | Precision: 0.88 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 52 / 333 | Loss: 0.21 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 53 / 333 | Loss: 0.27 | Precision: 0.87 | Recall: 0.79 | F1: 0.80 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 54 / 333 | Loss: 0.27 | Precision: 0.86 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 55 / 333 | Loss: 0.21 | Precision: 0.88 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 56 / 333 | Loss: 0.31 | Precision: 0.68 | Recall: 0.67 | F1: 0.67 | Correct: 16 | Time: 0 s 
>>> epoch 1: batch 57 / 333 | Loss: 0.22 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 58 / 333 | Loss: 0.23 | Precision: 0.79 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 59 / 333 | Loss: 0.16 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 60 / 333 | Loss: 0.23 | Precision: 0.85 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 61 / 333 | Loss: 0.15 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 62 / 333 | Loss: 0.20 | Precision: 0.90 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 63 / 333 | Loss: 0.29 | Precision: 0.87 | Recall: 0.79 | F1: 0.80 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 64 / 333 | Loss: 0.21 | Precision: 0.85 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 65 / 333 | Loss: 0.18 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 66 / 333 | Loss: 0.21 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 67 / 333 | Loss: 0.22 | Precision: 0.90 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 68 / 333 | Loss: 0.19 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 69 / 333 | Loss: 0.12 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 70 / 333 | Loss: 0.23 | Precision: 0.85 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 71 / 333 | Loss: 0.17 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 72 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 73 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 74 / 333 | Loss: 0.16 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 75 / 333 | Loss: 0.20 | Precision: 0.92 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 76 / 333 | Loss: 0.16 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 77 / 333 | Loss: 0.16 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 78 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 79 / 333 | Loss: 0.22 | Precision: 0.87 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 80 / 333 | Loss: 0.20 | Precision: 0.84 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 81 / 333 | Loss: 0.30 | Precision: 0.89 | Recall: 0.75 | F1: 0.77 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 82 / 333 | Loss: 0.18 | Precision: 0.88 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 83 / 333 | Loss: 0.17 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 84 / 333 | Loss: 0.13 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 85 / 333 | Loss: 0.15 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 86 / 333 | Loss: 0.15 | Precision: 0.93 | Recall: 0.92 | F1: 0.91 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 87 / 333 | Loss: 0.32 | Precision: 0.73 | Recall: 0.71 | F1: 0.71 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 88 / 333 | Loss: 0.16 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 89 / 333 | Loss: 0.19 | Precision: 0.92 | Recall: 0.92 | F1: 0.91 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 90 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 91 / 333 | Loss: 0.20 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 92 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 93 / 333 | Loss: 0.26 | Precision: 0.84 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 94 / 333 | Loss: 0.22 | Precision: 0.88 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 95 / 333 | Loss: 0.17 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 96 / 333 | Loss: 0.24 | Precision: 0.85 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 97 / 333 | Loss: 0.16 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 98 / 333 | Loss: 0.15 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 99 / 333 | Loss: 0.16 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 100 / 333 | Loss: 0.14 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 101 / 333 | Loss: 0.28 | Precision: 0.85 | Recall: 0.79 | F1: 0.81 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 102 / 333 | Loss: 0.19 | Precision: 0.87 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 103 / 333 | Loss: 0.18 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 104 / 333 | Loss: 0.21 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 105 / 333 | Loss: 0.28 | Precision: 0.82 | Recall: 0.75 | F1: 0.77 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 106 / 333 | Loss: 0.18 | Precision: 0.88 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 107 / 333 | Loss: 0.16 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 108 / 333 | Loss: 0.16 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 109 / 333 | Loss: 0.10 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 110 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 111 / 333 | Loss: 0.27 | Precision: 0.84 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 112 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 113 / 333 | Loss: 0.15 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 114 / 333 | Loss: 0.18 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 115 / 333 | Loss: 0.29 | Precision: 0.78 | Recall: 0.75 | F1: 0.76 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 116 / 333 | Loss: 0.19 | Precision: 0.89 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 117 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 118 / 333 | Loss: 0.16 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 119 / 333 | Loss: 0.17 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 120 / 333 | Loss: 0.27 | Precision: 0.83 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 121 / 333 | Loss: 0.16 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 122 / 333 | Loss: 0.20 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 123 / 333 | Loss: 0.20 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 124 / 333 | Loss: 0.15 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 125 / 333 | Loss: 0.17 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 126 / 333 | Loss: 0.16 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 127 / 333 | Loss: 0.24 | Precision: 0.86 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 128 / 333 | Loss: 0.25 | Precision: 0.84 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 129 / 333 | Loss: 0.19 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 130 / 333 | Loss: 0.24 | Precision: 0.85 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 131 / 333 | Loss: 0.30 | Precision: 0.80 | Recall: 0.71 | F1: 0.71 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 132 / 333 | Loss: 0.27 | Precision: 0.83 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 133 / 333 | Loss: 0.17 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 134 / 333 | Loss: 0.25 | Precision: 0.90 | Recall: 0.79 | F1: 0.81 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 135 / 333 | Loss: 0.38 | Precision: 0.74 | Recall: 0.62 | F1: 0.63 | Correct: 15 | Time: 0 s 
>>> epoch 1: batch 136 / 333 | Loss: 0.20 | Precision: 0.89 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 137 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 138 / 333 | Loss: 0.22 | Precision: 0.90 | Recall: 0.83 | F1: 0.85 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 139 / 333 | Loss: 0.12 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 140 / 333 | Loss: 0.24 | Precision: 0.86 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 141 / 333 | Loss: 0.16 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 142 / 333 | Loss: 0.18 | Precision: 1.00 | Recall: 0.88 | F1: 0.93 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 143 / 333 | Loss: 0.17 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 144 / 333 | Loss: 0.16 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 145 / 333 | Loss: 0.25 | Precision: 0.83 | Recall: 0.79 | F1: 0.80 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 146 / 333 | Loss: 0.23 | Precision: 0.86 | Recall: 0.83 | F1: 0.84 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 147 / 333 | Loss: 0.17 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 148 / 333 | Loss: 0.17 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 149 / 333 | Loss: 0.27 | Precision: 0.83 | Recall: 0.79 | F1: 0.80 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 150 / 333 | Loss: 0.23 | Precision: 0.78 | Recall: 0.79 | F1: 0.78 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 151 / 333 | Loss: 0.21 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 152 / 333 | Loss: 0.32 | Precision: 0.85 | Recall: 0.71 | F1: 0.73 | Correct: 17 | Time: 0 s 
>>> epoch 1: batch 153 / 333 | Loss: 0.17 | Precision: 0.94 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 154 / 333 | Loss: 0.23 | Precision: 0.83 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 155 / 333 | Loss: 0.21 | Precision: 0.91 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 156 / 333 | Loss: 0.21 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 157 / 333 | Loss: 0.19 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 158 / 333 | Loss: 0.28 | Precision: 0.81 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 159 / 333 | Loss: 0.21 | Precision: 0.87 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 160 / 333 | Loss: 0.26 | Precision: 0.84 | Recall: 0.75 | F1: 0.77 | Correct: 18 | Time: 0 s 
>>> epoch 1: batch 161 / 333 | Loss: 0.21 | Precision: 0.84 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 162 / 333 | Loss: 0.21 | Precision: 0.92 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 163 / 333 | Loss: 0.17 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 164 / 333 | Loss: 0.18 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 165 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 166 / 333 | Loss: 0.23 | Precision: 0.83 | Recall: 0.83 | F1: 0.83 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 167 / 333 | Loss: 0.19 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 168 / 333 | Loss: 0.17 | Precision: 0.93 | Recall: 0.92 | F1: 0.91 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 169 / 333 | Loss: 0.17 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 170 / 333 | Loss: 0.14 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 171 / 333 | Loss: 0.12 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 172 / 333 | Loss: 0.12 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 173 / 333 | Loss: 0.20 | Precision: 0.92 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 174 / 333 | Loss: 0.16 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
