FILENAME,CLASS,LABEL
Galaxy10_DECals-dataset-04726,0,2
Galaxy10_DECals-dataset-04728,0,2
Galaxy10_DECals-dataset-04729,0,2
Galaxy10_DECals-dataset-04730,0,2
Galaxy10_DECals-dataset-04731,0,2
Galaxy10_DECals-dataset-04732,0,2
Galaxy10_DECals-dataset-04733,0,2
Galaxy10_DECals-dataset-04734,0,2
Galaxy10_DECals-dataset-04735,0,2
Galaxy10_DECals-dataset-04736,0,2
Galaxy10_DECals-dataset-04738,0,2
Galaxy10_DECals-dataset-04739,0,2
Galaxy10_DECals-dataset-04740,0,2
Galaxy10_DECals-dataset-04742,0,2
Galaxy10_DECals-dataset-04743,0,2
Galaxy10_DECals-dataset-04744,0,2
Galaxy10_DECals-dataset-04745,0,2
Galaxy10_DECals-dataset-04746,0,2
Galaxy10_DECals-dataset-04747,0,2
Galaxy10_DECals-dataset-04748,0,2
Galaxy10_DECals-dataset-04749,0,1
Galaxy10_DECals-dataset-04750,0,2
Galaxy10_DECals-dataset-04751,0,2
Galaxy10_DECals-dataset-04752,0,2
Galaxy10_DECals-dataset-04753,0,2
Galaxy10_DECals-dataset-04754,0,2
Galaxy10_DECals-dataset-04755,0,2
Galaxy10_DECals-dataset-04756,0,2
Galaxy10_DECals-dataset-04757,0,2
Galaxy10_DECals-dataset-04758,0,2
Galaxy10_DECals-dataset-04759,0,2
Galaxy10_DECals-dataset-04760,0,2
Galaxy10_DECals-dataset-04761,0,2
Galaxy10_DECals-dataset-04762,0,2
Galaxy10_DECals-dataset-04763,0,2
Galaxy10_DECals-dataset-04766,0,2
Galaxy10_DECals-dataset-04767,0,1
Galaxy10_DECals-dataset-04770,0,2
Galaxy10_DECals-dataset-04771,0,2
Galaxy10_DECals-dataset-04772,0,2
Galaxy10_DECals-dataset-04773,0,2
Galaxy10_DECals-dataset-04774,0,2
Galaxy10_DECals-dataset-04775,0,2
Galaxy10_DECals-dataset-04776,0,2
Galaxy10_DECals-dataset-04777,0,2
Galaxy10_DECals-dataset-04779,0,2
Galaxy10_DECals-dataset-04780,0,2
Galaxy10_DECals-dataset-04781,0,2
Galaxy10_DECals-dataset-04782,0,2
Galaxy10_DECals-dataset-04783,0,2
Galaxy10_DECals-dataset-04784,0,2
Galaxy10_DECals-dataset-04785,0,2
Galaxy10_DECals-dataset-04786,0,2
Galaxy10_DECals-dataset-04787,0,2
Galaxy10_DECals-dataset-04790,0,2
Galaxy10_DECals-dataset-04791,0,1
Galaxy10_DECals-dataset-04794,0,1
Galaxy10_DECals-dataset-04796,0,2
Galaxy10_DECals-dataset-04797,0,2
Galaxy10_DECals-dataset-04798,0,1
Galaxy10_DECals-dataset-04799,0,2
Galaxy10_DECals-dataset-04801,0,2
Galaxy10_DECals-dataset-04803,0,2
Galaxy10_DECals-dataset-04804,0,1
Galaxy10_DECals-dataset-04805,0,2
Galaxy10_DECals-dataset-04806,0,1
Galaxy10_DECals-dataset-04807,0,2
Galaxy10_DECals-dataset-04808,0,1
Galaxy10_DECals-dataset-04809,0,2
Galaxy10_DECals-dataset-04810,0,2
Galaxy10_DECals-dataset-04814,0,2
Galaxy10_DECals-dataset-04816,0,2
Galaxy10_DECals-dataset-04817,0,2
Galaxy10_DECals-dataset-04818,0,1
Galaxy10_DECals-dataset-04820,0,2
Galaxy10_DECals-dataset-04821,0,2
Galaxy10_DECals-dataset-04822,0,2
Galaxy10_DECals-dataset-04823,0,2
Galaxy10_DECals-dataset-04825,0,1
Galaxy10_DECals-dataset-04827,0,2
Galaxy10_DECals-dataset-04831,0,2
Galaxy10_DECals-dataset-04832,0,2
Galaxy10_DECals-dataset-04833,0,2
Galaxy10_DECals-dataset-04834,0,2
Galaxy10_DECals-dataset-04835,0,1
Galaxy10_DECals-dataset-04837,0,2
Galaxy10_DECals-dataset-04838,0,2
Galaxy10_DECals-dataset-04839,0,1
Galaxy10_DECals-dataset-04842,0,2
Galaxy10_DECals-dataset-04843,0,2
Galaxy10_DECals-dataset-04844,0,2
Galaxy10_DECals-dataset-04845,0,2
Galaxy10_DECals-dataset-04846,0,2
Galaxy10_DECals-dataset-04847,0,2
Galaxy10_DECals-dataset-04849,0,2
Galaxy10_DECals-dataset-04850,0,1
Galaxy10_DECals-dataset-04852,0,2
Galaxy10_DECals-dataset-04853,0,2
Galaxy10_DECals-dataset-04854,0,1
Galaxy10_DECals-dataset-04855,0,2
Galaxy10_DECals-dataset-04856,0,2
Galaxy10_DECals-dataset-04858,0,2
Galaxy10_DECals-dataset-04859,0,2
Galaxy10_DECals-dataset-04860,0,2
Galaxy10_DECals-dataset-04861,0,2
Galaxy10_DECals-dataset-04862,0,2
Galaxy10_DECals-dataset-04863,0,2
Galaxy10_DECals-dataset-04864,0,2
Galaxy10_DECals-dataset-04865,0,2
Galaxy10_DECals-dataset-04866,0,2
Galaxy10_DECals-dataset-04867,0,2
Galaxy10_DECals-dataset-04868,0,2
Galaxy10_DECals-dataset-04869,0,2
Galaxy10_DECals-dataset-04870,0,1
Galaxy10_DECals-dataset-04871,0,2
Galaxy10_DECals-dataset-04872,0,2
Galaxy10_DECals-dataset-04874,0,2
Galaxy10_DECals-dataset-04875,0,2
Galaxy10_DECals-dataset-04877,0,2
Galaxy10_DECals-dataset-04878,0,2
Galaxy10_DECals-dataset-04879,0,2
Galaxy10_DECals-dataset-04880,0,2
Galaxy10_DECals-dataset-04881,0,2
Galaxy10_DECals-dataset-04882,0,2
Galaxy10_DECals-dataset-04883,0,2
Galaxy10_DECals-dataset-04884,0,2
Galaxy10_DECals-dataset-04885,0,2
Galaxy10_DECals-dataset-04886,0,2
Galaxy10_DECals-dataset-04887,0,2
Galaxy10_DECals-dataset-04890,0,2
Galaxy10_DECals-dataset-04891,0,2
Galaxy10_DECals-dataset-04893,0,1
Galaxy10_DECals-dataset-04895,0,2
Galaxy10_DECals-dataset-04896,0,2
Galaxy10_DECals-dataset-04899,0,2
Galaxy10_DECals-dataset-04900,0,2
Galaxy10_DECals-dataset-04901,0,1
Galaxy10_DECals-dataset-04902,0,1
Galaxy10_DECals-dataset-04903,0,2
Galaxy10_DECals-dataset-04904,0,2
Galaxy10_DECals-dataset-04905,0,1
Galaxy10_DECals-dataset-04907,0,2
Galaxy10_DECals-dataset-04908,0,2
Galaxy10_DECals-dataset-04909,0,2
Galaxy10_DECals-dataset-04910,0,2
Galaxy10_DECals-dataset-04911,0,2
Galaxy10_DECals-dataset-04912,0,2
Galaxy10_DECals-dataset-04913,0,2
Galaxy10_DECals-dataset-04914,0,1
Galaxy10_DECals-dataset-04915,0,2
Galaxy10_DECals-dataset-04917,0,2
Galaxy10_DECals-dataset-04918,0,2
Galaxy10_DECals-dataset-04919,0,2
Galaxy10_DECals-dataset-04920,0,2
Galaxy10_DECals-dataset-04921,0,1
Galaxy10_DECals-dataset-04922,0,2
Galaxy10_DECals-dataset-04923,0,2
Galaxy10_DECals-dataset-04924,0,2
Galaxy10_DECals-dataset-04925,0,2
Galaxy10_DECals-dataset-04927,0,1
Galaxy10_DECals-dataset-04928,0,2
Galaxy10_DECals-dataset-04929,0,2
Galaxy10_DECals-dataset-04930,0,2
Galaxy10_DECals-dataset-04931,0,1
Galaxy10_DECals-dataset-04932,0,2
Galaxy10_DECals-dataset-04933,0,2
Galaxy10_DECals-dataset-04934,0,2
Galaxy10_DECals-dataset-04935,0,2
Galaxy10_DECals-dataset-04936,0,2
Galaxy10_DECals-dataset-04937,0,1
Galaxy10_DECals-dataset-04938,0,2
Galaxy10_DECals-dataset-04939,0,2
Galaxy10_DECals-dataset-04940,0,1
Galaxy10_DECals-dataset-04941,0,2
Galaxy10_DECals-dataset-04942,0,2
Galaxy10_DECals-dataset-04944,0,2
Galaxy10_DECals-dataset-04945,0,2
Galaxy10_DECals-dataset-04946,0,2
Galaxy10_DECals-dataset-04947,0,2
Galaxy10_DECals-dataset-04948,0,2
Galaxy10_DECals-dataset-04949,0,2
Galaxy10_DECals-dataset-04950,0,2
Galaxy10_DECals-dataset-04952,0,1
Galaxy10_DECals-dataset-04953,0,2
Galaxy10_DECals-dataset-04954,0,2
Galaxy10_DECals-dataset-04955,0,2
Galaxy10_DECals-dataset-04956,0,2
Galaxy10_DECals-dataset-04959,0,2
Galaxy10_DECals-dataset-04960,0,2
Galaxy10_DECals-dataset-04961,0,1
Galaxy10_DECals-dataset-04962,0,2
Galaxy10_DECals-dataset-04963,0,2
Galaxy10_DECals-dataset-04965,0,2
Galaxy10_DECals-dataset-04966,0,2
Galaxy10_DECals-dataset-04967,0,2
Galaxy10_DECals-dataset-04968,0,2
Galaxy10_DECals-dataset-04969,0,2
Galaxy10_DECals-dataset-04971,0,2
Galaxy10_DECals-dataset-04972,0,1
Galaxy10_DECals-dataset-04974,0,2
Galaxy10_DECals-dataset-04975,0,2
Galaxy10_DECals-dataset-04976,0,2
Galaxy10_DECals-dataset-04978,0,2
Galaxy10_DECals-dataset-04979,0,2
Galaxy10_DECals-dataset-04980,0,2
Galaxy10_DECals-dataset-04981,0,2
Galaxy10_DECals-dataset-04982,0,2
Galaxy10_DECals-dataset-04983,0,2
Galaxy10_DECals-dataset-04984,0,2
Galaxy10_DECals-dataset-04986,0,2
Galaxy10_DECals-dataset-04987,0,1
Galaxy10_DECals-dataset-04988,0,2
Galaxy10_DECals-dataset-04989,0,2
Galaxy10_DECals-dataset-04990,0,2
Galaxy10_DECals-dataset-04992,0,2
Galaxy10_DECals-dataset-04993,0,2
Galaxy10_DECals-dataset-04994,0,2
Galaxy10_DECals-dataset-04995,0,2
Galaxy10_DECals-dataset-04996,0,2
Galaxy10_DECals-dataset-04998,0,2
Galaxy10_DECals-dataset-04999,0,2
Galaxy10_DECals-dataset-05000,0,2
Galaxy10_DECals-dataset-05001,0,2
Galaxy10_DECals-dataset-05002,0,2
Galaxy10_DECals-dataset-05003,0,2
Galaxy10_DECals-dataset-05004,0,2
Galaxy10_DECals-dataset-05005,0,2
Galaxy10_DECals-dataset-09558,1,2
Galaxy10_DECals-dataset-09559,1,0
Galaxy10_DECals-dataset-09582,1,0
Galaxy10_DECals-dataset-09590,1,0
Galaxy10_DECals-dataset-09600,1,0
Galaxy10_DECals-dataset-09606,1,0
Galaxy10_DECals-dataset-09613,1,0
Galaxy10_DECals-dataset-09615,1,2
Galaxy10_DECals-dataset-09628,1,0
Galaxy10_DECals-dataset-09632,1,0
Galaxy10_DECals-dataset-09637,1,2
Galaxy10_DECals-dataset-09642,1,0
Galaxy10_DECals-dataset-09644,1,0
Galaxy10_DECals-dataset-09650,1,2
Galaxy10_DECals-dataset-09654,1,2
Galaxy10_DECals-dataset-09656,1,2
Galaxy10_DECals-dataset-09657,1,0
Galaxy10_DECals-dataset-09677,1,0
Galaxy10_DECals-dataset-09682,1,0
Galaxy10_DECals-dataset-09686,1,2
Galaxy10_DECals-dataset-09687,1,2
Galaxy10_DECals-dataset-09711,1,0
Galaxy10_DECals-dataset-09715,1,0
Galaxy10_DECals-dataset-09725,1,2
Galaxy10_DECals-dataset-09732,1,2
Galaxy10_DECals-dataset-09752,1,2
Galaxy10_DECals-dataset-09762,1,2
Galaxy10_DECals-dataset-09767,1,0
Galaxy10_DECals-dataset-09774,1,2
Galaxy10_DECals-dataset-09791,1,2
Galaxy10_DECals-dataset-09797,1,0
Galaxy10_DECals-dataset-09798,1,0
Galaxy10_DECals-dataset-09802,1,0
Galaxy10_DECals-dataset-09803,1,0
Galaxy10_DECals-dataset-09805,1,0
Galaxy10_DECals-dataset-09840,1,0
Galaxy10_DECals-dataset-09843,1,2
Galaxy10_DECals-dataset-09844,1,2
Galaxy10_DECals-dataset-09846,1,0
Galaxy10_DECals-dataset-09852,1,0
Galaxy10_DECals-dataset-09853,1,0
Galaxy10_DECals-dataset-09860,1,2
Galaxy10_DECals-dataset-09863,1,0
Galaxy10_DECals-dataset-09869,1,0
Galaxy10_DECals-dataset-09878,1,0
Galaxy10_DECals-dataset-09886,1,0
Galaxy10_DECals-dataset-09889,1,0
Galaxy10_DECals-dataset-09891,1,0
Galaxy10_DECals-dataset-09897,1,0
Galaxy10_DECals-dataset-09900,1,2
Galaxy10_DECals-dataset-09922,1,2
Galaxy10_DECals-dataset-09924,1,0
Galaxy10_DECals-dataset-09930,1,0
Galaxy10_DECals-dataset-09936,1,0
Galaxy10_DECals-dataset-09943,1,0
Galaxy10_DECals-dataset-09944,1,2
Galaxy10_DECals-dataset-09948,1,0
Galaxy10_DECals-dataset-09950,1,0
Galaxy10_DECals-dataset-09966,1,0
Galaxy10_DECals-dataset-09977,1,2
Galaxy10_DECals-dataset-09992,1,0
Galaxy10_DECals-dataset-09994,1,2
Galaxy10_DECals-dataset-10002,1,0
Galaxy10_DECals-dataset-10005,1,0
Galaxy10_DECals-dataset-10014,1,0
Galaxy10_DECals-dataset-10022,1,0
Galaxy10_DECals-dataset-10027,1,0
Galaxy10_DECals-dataset-10043,1,2
Galaxy10_DECals-dataset-10044,1,0
Galaxy10_DECals-dataset-10045,1,0
Galaxy10_DECals-dataset-10050,1,2
Galaxy10_DECals-dataset-10054,1,2
Galaxy10_DECals-dataset-10059,1,0
Galaxy10_DECals-dataset-10060,1,2
Galaxy10_DECals-dataset-10066,1,0
Galaxy10_DECals-dataset-10074,1,0
Galaxy10_DECals-dataset-10084,1,2
Galaxy10_DECals-dataset-10090,1,0
Galaxy10_DECals-dataset-10091,1,0
Galaxy10_DECals-dataset-10110,1,2
Galaxy10_DECals-dataset-10114,1,0
Galaxy10_DECals-dataset-10115,1,0
Galaxy10_DECals-dataset-10121,1,0
Galaxy10_DECals-dataset-10135,1,2
Galaxy10_DECals-dataset-10136,1,0
Galaxy10_DECals-dataset-10143,1,2
Galaxy10_DECals-dataset-10147,1,0
Galaxy10_DECals-dataset-10158,1,0
Galaxy10_DECals-dataset-10164,1,2
Galaxy10_DECals-dataset-10172,1,0
Galaxy10_DECals-dataset-10188,1,2
Galaxy10_DECals-dataset-10195,1,0
Galaxy10_DECals-dataset-10196,1,0
Galaxy10_DECals-dataset-10203,1,0
Galaxy10_DECals-dataset-10208,1,0
Galaxy10_DECals-dataset-10213,1,0
Galaxy10_DECals-dataset-10218,1,0
Galaxy10_DECals-dataset-10221,1,0
Galaxy10_DECals-dataset-10226,1,0
Galaxy10_DECals-dataset-10234,1,0
Galaxy10_DECals-dataset-10235,1,0
Galaxy10_DECals-dataset-10242,1,0
Galaxy10_DECals-dataset-10245,1,2
Galaxy10_DECals-dataset-10249,1,0
Galaxy10_DECals-dataset-10251,1,0
Galaxy10_DECals-dataset-10254,1,0
Galaxy10_DECals-dataset-10276,1,0
Galaxy10_DECals-dataset-10280,1,0
Galaxy10_DECals-dataset-10291,1,2
Galaxy10_DECals-dataset-10297,1,0
Galaxy10_DECals-dataset-10310,1,0
Galaxy10_DECals-dataset-10311,1,0
Galaxy10_DECals-dataset-10312,1,0
Galaxy10_DECals-dataset-10319,1,0
Galaxy10_DECals-dataset-10322,1,0
Galaxy10_DECals-dataset-10326,1,2
Galaxy10_DECals-dataset-10327,1,0
Galaxy10_DECals-dataset-10336,1,2
Galaxy10_DECals-dataset-10349,1,0
Galaxy10_DECals-dataset-10350,1,0
Galaxy10_DECals-dataset-10354,1,2
Galaxy10_DECals-dataset-10356,1,0
Galaxy10_DECals-dataset-10357,1,0
Galaxy10_DECals-dataset-10365,1,0
Galaxy10_DECals-dataset-10366,1,0
Galaxy10_DECals-dataset-10370,1,0
Galaxy10_DECals-dataset-10374,1,0
Galaxy10_DECals-dataset-10375,1,0
Galaxy10_DECals-dataset-10378,1,0
Galaxy10_DECals-dataset-10381,1,2
Galaxy10_DECals-dataset-10394,1,2
Galaxy10_DECals-dataset-10396,1,0
Galaxy10_DECals-dataset-10400,1,0
Galaxy10_DECals-dataset-10409,1,0
Galaxy10_DECals-dataset-10413,1,0
Galaxy10_DECals-dataset-10419,1,0
Galaxy10_DECals-dataset-10420,1,0
Galaxy10_DECals-dataset-10425,1,0
Galaxy10_DECals-dataset-10426,1,0
Galaxy10_DECals-dataset-10440,1,0
Galaxy10_DECals-dataset-10442,1,0
Galaxy10_DECals-dataset-10448,1,0
Galaxy10_DECals-dataset-10461,1,2
Galaxy10_DECals-dataset-10463,1,0
Galaxy10_DECals-dataset-10479,1,0
Galaxy10_DECals-dataset-10482,1,0
Galaxy10_DECals-dataset-10489,1,0
Galaxy10_DECals-dataset-10492,1,0
Galaxy10_DECals-dataset-10493,1,0
Galaxy10_DECals-dataset-10495,1,2
Galaxy10_DECals-dataset-10504,1,0
Galaxy10_DECals-dataset-10512,1,0
Galaxy10_DECals-dataset-10519,1,0
Galaxy10_DECals-dataset-10525,1,0
Galaxy10_DECals-dataset-10529,1,0
Galaxy10_DECals-dataset-10545,1,2
Galaxy10_DECals-dataset-10563,1,0
Galaxy10_DECals-dataset-10569,1,0
Galaxy10_DECals-dataset-10576,1,0
Galaxy10_DECals-dataset-10585,1,0
Galaxy10_DECals-dataset-10593,1,0
Galaxy10_DECals-dataset-10607,1,2
Galaxy10_DECals-dataset-10611,1,0
Galaxy10_DECals-dataset-10626,1,2
Galaxy10_DECals-dataset-10628,1,0
Galaxy10_DECals-dataset-10634,1,0
Galaxy10_DECals-dataset-10638,1,2
Galaxy10_DECals-dataset-10640,1,0
Galaxy10_DECals-dataset-10641,1,0
Galaxy10_DECals-dataset-10642,1,2
Galaxy10_DECals-dataset-10643,1,2
Galaxy10_DECals-dataset-10653,1,0
Galaxy10_DECals-dataset-10654,1,2
Galaxy10_DECals-dataset-10658,1,2
Galaxy10_DECals-dataset-10661,1,0
Galaxy10_DECals-dataset-10674,1,0
Galaxy10_DECals-dataset-10677,1,0
Galaxy10_DECals-dataset-10679,1,0
Galaxy10_DECals-dataset-10683,1,0
Galaxy10_DECals-dataset-10698,1,0
Galaxy10_DECals-dataset-10700,1,0
Galaxy10_DECals-dataset-10701,1,0
Galaxy10_DECals-dataset-10705,1,0
Galaxy10_DECals-dataset-10706,1,0
Galaxy10_DECals-dataset-10709,1,0
Galaxy10_DECals-dataset-10710,1,0
Galaxy10_DECals-dataset-10717,1,2
Galaxy10_DECals-dataset-10718,1,2
Galaxy10_DECals-dataset-10719,1,0
Galaxy10_DECals-dataset-10722,1,0
Galaxy10_DECals-dataset-10725,1,2
Galaxy10_DECals-dataset-10732,1,0
Galaxy10_DECals-dataset-10733,1,0
Galaxy10_DECals-dataset-10737,1,0
Galaxy10_DECals-dataset-10740,1,0
Galaxy10_DECals-dataset-10747,1,0
Galaxy10_DECals-dataset-10749,1,2
Galaxy10_DECals-dataset-10750,1,0
Galaxy10_DECals-dataset-10752,1,0
Galaxy10_DECals-dataset-10755,1,2
Galaxy10_DECals-dataset-10761,1,2
Galaxy10_DECals-dataset-10765,1,0
Galaxy10_DECals-dataset-10788,1,2
Galaxy10_DECals-dataset-10797,1,0
Galaxy10_DECals-dataset-10801,1,0
Galaxy10_DECals-dataset-10806,1,0
Galaxy10_DECals-dataset-10816,1,0
Galaxy10_DECals-dataset-10820,1,0
Galaxy10_DECals-dataset-10821,1,0
Galaxy10_DECals-dataset-10822,1,0
Galaxy10_DECals-dataset-10824,1,0
Galaxy10_DECals-dataset-10836,1,0
Galaxy10_DECals-dataset-10838,1,0
Galaxy10_DECals-dataset-10839,1,0
Galaxy10_DECals-dataset-10841,1,2
Galaxy10_DECals-dataset-10845,1,0
Galaxy10_DECals-dataset-10847,1,0
Galaxy10_DECals-dataset-10855,1,0
Galaxy10_DECals-dataset-10859,1,0
Galaxy10_DECals-dataset-10860,1,0
Galaxy10_DECals-dataset-10861,1,0
Galaxy10_DECals-dataset-10865,1,0
Galaxy10_DECals-dataset-10868,1,0
Galaxy10_DECals-dataset-10870,1,0
Galaxy10_DECals-dataset-10879,1,0
Galaxy10_DECals-dataset-10880,1,2
Galaxy10_DECals-dataset-10886,1,0
Galaxy10_DECals-dataset-10887,1,0
Galaxy10_DECals-dataset-10897,1,0
Galaxy10_DECals-dataset-10900,1,0
Galaxy10_DECals-dataset-10904,1,0
Galaxy10_DECals-dataset-10906,1,0
Galaxy10_DECals-dataset-10909,1,2
Galaxy10_DECals-dataset-10913,1,0
Galaxy10_DECals-dataset-10919,1,0
Galaxy10_DECals-dataset-10924,1,2
Galaxy10_DECals-dataset-10927,1,0
Galaxy10_DECals-dataset-10928,1,0
Galaxy10_DECals-dataset-10932,1,0
Galaxy10_DECals-dataset-10938,1,0
Galaxy10_DECals-dataset-10943,1,0
Galaxy10_DECals-dataset-10947,1,2
Galaxy10_DECals-dataset-10963,1,2
Galaxy10_DECals-dataset-10967,1,0
Galaxy10_DECals-dataset-10976,1,0
Galaxy10_DECals-dataset-10978,1,0
Galaxy10_DECals-dataset-10980,1,0
Galaxy10_DECals-dataset-10981,1,0
Galaxy10_DECals-dataset-10984,1,0
Galaxy10_DECals-dataset-10986,1,0
Galaxy10_DECals-dataset-10990,1,0
Galaxy10_DECals-dataset-10993,1,0
Galaxy10_DECals-dataset-10998,1,0
Galaxy10_DECals-dataset-11005,1,0
Galaxy10_DECals-dataset-11008,1,0
Galaxy10_DECals-dataset-11013,1,0
Galaxy10_DECals-dataset-11014,1,0
Galaxy10_DECals-dataset-11017,1,2
Galaxy10_DECals-dataset-11018,1,0
Galaxy10_DECals-dataset-11022,1,0
Galaxy10_DECals-dataset-11024,1,2
