----------------------------------
Dataset shape: 14799 elements     |
----------------------------------
Training set length: 7403         |
Validation set length: 2960       |
Test set length: 4436             |
----------------------------------
Class | Train | Validation | Test |
----------------------------------
  0   |  2504  |    1001     | 1501  |
  1   |  3250  |    1300     | 1948  |
  2   |  1649 |    659     | 987  |
  3   |  0 |    0     | 0  |
  4   |  0  |    0      | 0   |
  5   |  0 |    0     | 0  |
  6   |  0  |    0     | 0  |
  7   |  0 |    0     | 0  |
  8   |  0  |    0     | 0  |
  9   |  0  |    0     | 0  |
----------------------------------

----------------------------------
           TRAINING MODE          |
----------------------------------

Experiment ID: resnet50-all-3|epochs=30|batch_size=24|learning_rate=0.0001|step_size=10|gamma=0.1|momentum=0.9|criterion=CrossEntropyLoss|optimizer=Adam 

EPOCH: 1
... training ...
>>> epoch 1: batch 1 / 308 | Loss: 1.10 | Precision: 0.07 | Recall: 0.21 | F1: 0.11 | Correct: 5 | Time: 0 s 
>>> epoch 1: batch 135 / 308 | Loss: 0.61 | Precision: 0.93 | Recall: 0.92 | F1: 0.91 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 136 / 308 | Loss: 0.57 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 137 / 308 | Loss: 0.67 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 138 / 308 | Loss: 0.58 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 139 / 308 | Loss: 0.72 | Precision: 0.83 | Recall: 0.79 | F1: 0.80 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 140 / 308 | Loss: 0.72 | Precision: 0.79 | Recall: 0.79 | F1: 0.79 | Correct: 19 | Time: 0 s 
>>> epoch 1: batch 141 / 308 | Loss: 0.55 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 142 / 308 | Loss: 0.59 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 143 / 308 | Loss: 0.67 | Precision: 0.88 | Recall: 0.88 | F1: 0.87 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 144 / 308 | Loss: 0.56 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 145 / 308 | Loss: 0.62 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 146 / 308 | Loss: 0.64 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 147 / 308 | Loss: 0.60 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 148 / 308 | Loss: 0.68 | Precision: 0.88 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 149 / 308 | Loss: 0.58 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 150 / 308 | Loss: 0.61 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 151 / 308 | Loss: 0.62 | Precision: 0.93 | Recall: 0.92 | F1: 0.91 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 152 / 308 | Loss: 0.60 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 153 / 308 | Loss: 0.55 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 154 / 308 | Loss: 0.60 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 155 / 308 | Loss: 0.56 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 156 / 308 | Loss: 0.59 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 157 / 308 | Loss: 0.62 | Precision: 0.97 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 158 / 308 | Loss: 0.55 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 159 / 308 | Loss: 0.56 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 160 / 308 | Loss: 0.66 | Precision: 0.88 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 161 / 308 | Loss: 0.56 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 162 / 308 | Loss: 0.55 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 163 / 308 | Loss: 0.67 | Precision: 0.88 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 164 / 308 | Loss: 0.55 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 165 / 308 | Loss: 0.62 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 166 / 308 | Loss: 0.65 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 167 / 308 | Loss: 0.64 | Precision: 0.92 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 168 / 308 | Loss: 0.72 | Precision: 0.89 | Recall: 0.83 | F1: 0.85 | Correct: 20 | Time: 0 s 
>>> epoch 1: batch 169 / 308 | Loss: 0.63 | Precision: 0.93 | Recall: 0.92 | F1: 0.92 | Correct: 22 | Time: 0 s 
>>> epoch 1: batch 170 / 308 | Loss: 0.60 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 171 / 308 | Loss: 0.56 | Precision: 1.00 | Recall: 1.00 | F1: 1.00 | Correct: 24 | Time: 0 s 
>>> epoch 1: batch 172 / 308 | Loss: 0.66 | Precision: 0.89 | Recall: 0.88 | F1: 0.88 | Correct: 21 | Time: 0 s 
>>> epoch 1: batch 173 / 308 | Loss: 0.59 | Precision: 0.96 | Recall: 0.96 | F1: 0.96 | Correct: 23 | Time: 0 s 
>>> epoch 1: batch 174 / 308 | Loss: 0.69 | Precision: 0.96 | Recall: 0.88 | F1: 0.91 | Correct: 21 | Time: 0 s 
